,Symbol,logFC,P.Value,adj.P.Val
8065758,NA,0.077463976,0.431847777,0.628545502
8065762,PIGU,0.491730648,0.002689318,0.027042526
8065776,NCOA6,-0.19464716,0.016942754,0.083514862
8065795,HMGB3P1,0.057160826,0.476495176,0.664956407
8065798,GGT7,-0.439039168,0.064277861,0.195131315
8065817,GSS,0.624929298,0.000352811,0.008747652
8065832,TRPC4AP,0.088316834,0.254416835,0.45917488
8065853,NA,-0.177930362,0.14173971,0.318799455
8065855,EDEM2,-0.293298158,0.09141114,0.242488585
8065868,EIF6,0.665326504,0.003136437,0.029492787
8065880,FAM83C,-0.091798826,0.421295642,0.619059179
8065889,UQCC1,-0.005653759,0.962834592,0.981037942
8065903,NA,-0.545885835,0.026628725,0.111852739
8065905,GDF5,-0.024691361,0.797588766,0.890109704
8065911,C20orf173,0.014559782,0.878541913,0.937220647
8065920,FER1L4,-0.015753571,0.861650131,0.927470241
8065948,FER1L4,-0.024639662,0.740489457,0.853243729
8065963,NA,0.058569779,0.47165675,0.661113652
8065990,NA,-0.660625669,0.014876676,0.07683143
8065992,NFS1,0.072529204,0.361042297,0.566096504
8066009,RBM39,0.086649544,0.279477682,0.485382012
8066025,NA,0.020921546,0.802005357,0.892697891
8066027,NA,-0.111861613,0.659413926,0.799348532
8066029,NA,-0.039126962,0.563084986,0.733119727
8066031,SCAND1,0.148541963,0.202159644,0.397831541
8066038,SLA2,0.068383457,0.838168542,0.913708431
8066051,NDRG3,-0.62119419,0.035585954,0.134678961
8066072,NA,-0.368795823,0.009456059,0.057592087
8066074,DSN1,0.394952375,0.047256558,0.160577774
8066091,SOGA1,-0.24937029,0.006402603,0.045368693
8066117,SAMHD1,0.588783878,0.022338828,0.099800879
8066136,RBL1,0.581375011,5.12E-05,0.003180928
8066161,MROH8,0.194525879,0.228331518,0.428638132
8066189,GHRH,-0.121011827,0.200775661,0.396185089
8066195,BLCAP,-0.056223547,0.592146087,0.753507469
8066198,NA,-0.135229413,0.157564617,0.340898574
8066200,TTI1,0.31064139,0.001395168,0.018562891
8066210,NA,-0.160613656,0.513633669,0.69513719
8066212,NA,-0.230888308,0.036681943,0.137119202
8066214,TGM2,0.735599489,0.000896608,0.014304907
8066231,KIAA1755,-0.016086356,0.836217738,0.912364572
8066247,SNHG17,0.708704029,0.001220031,0.017058832
8066254,NA,0.493474487,0.019671762,0.092029515
8066256,NA,0.492175665,0.025282746,0.108177794
8066258,SNORA71A,0.477463619,0.148087509,0.327632543
8066260,SNORA71C,0.247666559,0.446738027,0.64050276
8066262,SNORA71D,-0.031311974,0.893218596,0.944697715
8066264,NA,-0.077067033,0.439675887,0.634558017
8066266,MAFB,0.081305251,0.510569979,0.692855211
8066273,NA,-0.074023872,0.412858298,0.611274079
8066275,NA,0.101006184,0.525006386,0.704288209
8066279,ZHX3,0.002422103,0.985476796,0.992625102
8066292,NA,0.065468438,0.800355841,0.891703421
8066294,EMILIN3,-0.060783258,0.462227177,0.653258842
8066303,CHD6,-0.290248956,0.015328828,0.07821898
8066343,NA,-7.37E-05,0.999564198,0.999804413
8066345,NA,0.189231965,0.077590866,0.218925773
8066347,PTPRT,-0.03526793,0.622263257,0.77509371
8066382,NA,-0.120374793,0.400520172,0.600196892
8066384,GTSF1L,-0.089652495,0.438127328,0.633504198
8066391,NA,-0.047550587,0.772171923,0.873098632
8066393,JPH2,-0.08899399,0.299527083,0.506158815
8066402,OSER1,-0.370879405,0.031980437,0.125587051
8066407,FITM2,-0.183261495,0.175712984,0.364280882
8066411,LINC01620,0.005467473,0.960971636,0.980374795
8066417,SERINC3,0.0623556,0.509050312,0.691479925
8066431,ADA,-0.09778327,0.801025129,0.892022178
8066444,LINC01260,-0.023610864,0.841144197,0.915429918
8066451,RIMS4,-0.060412003,0.445541543,0.639420575
8066459,NA,-0.217891147,0.07516306,0.21471896
8066461,TOMM34,0.667249536,0.001267097,0.017506446
8066475,KCNS1,-0.008018904,0.919228793,0.958227415
8066482,WFDC5,0.052981504,0.494290239,0.679789438
8066489,WFDC12,-0.032341952,0.732109239,0.84779318
8066493,SLPI,0.070518349,0.628940563,0.779457343
8066498,MATN4,-0.091084412,0.259527093,0.465336401
8066513,SDC4,1.847880475,0.000796596,0.013382471
8066521,TP53TG5,-0.058564751,0.385969231,0.587341414
8066528,NA,-0.144313105,0.431396023,0.628217511
8066530,SPINT3,-0.256365549,0.006081105,0.044065844
8066536,NA,-0.195340727,0.033596112,0.129563323
8066542,NA,0.032177588,0.757981272,0.864226337
8066549,WFDC8,-0.050945547,0.498315397,0.683068123
8066557,NA,0.016136523,0.831172439,0.909601943
8066559,WFDC9,-0.030546979,0.706395714,0.830450803
8066567,NA,-0.071163418,0.51860227,0.69913356
8066569,WFDC11,-0.011372823,0.91100651,0.953609672
8066574,WFDC10B,-0.01853608,0.834147747,0.911180943
8066579,WFDC3,-0.096773053,0.228429125,0.428765004
8066590,TNNC2,-0.037370152,0.578946811,0.743970326
8066598,ACOT8,0.274831603,0.065961864,0.198197576
8066609,SPATA25,-0.482250755,0.027672812,0.114547689
8066612,NEURL2,-0.176779855,0.306895712,0.513554454
8066619,PLTP,1.435598809,2.71E-08,8.20E-05
8066637,NA,-0.160059288,0.045608394,0.157174776
8066641,ZNF335,0.149575291,0.321914963,0.527889807
8066668,NCOA5,-0.070332534,0.444847511,0.638699822
8066683,CDH22,-0.043629815,0.593155861,0.754284953
8066697,SLC35C2,-0.01259913,0.888055607,0.941894505
8066716,ELMO2,-0.037061481,0.776568918,0.8760513
8066739,ZNF663P,-0.370112285,0.004791981,0.038159946
8066745,ZNF334,-0.824852411,0.010577314,0.061844802
8066754,OCSTAMP,-0.032279968,0.68540675,0.817143061
8066757,SLC13A3,-0.072759589,0.278284581,0.484124238
8066776,TP53RK,0.577790968,0.004150475,0.034959565
8066786,ZMYND8,0.046227064,0.849340795,0.920104833
8066818,NA,-0.599815721,0.144579955,0.322832534
8066820,NA,-0.674958866,0.068682114,0.203325398
8066822,SULF2,0.187055681,0.041454236,0.148547319
8066848,PREX1,-0.653766216,0.000923299,0.014563629
8066889,STAU1,0.209834511,0.021950731,0.098662729
8066905,ZNFX1,-0.177832766,0.163165714,0.348041561
8066921,KCNB1,0.02562919,0.710600656,0.833548274
8066925,PTGIS,0.404063277,0.000737439,0.012815508
8066939,B4GALT5,0.393856143,0.069431617,0.204610609
8066953,SPATA2,0.191051084,0.09975656,0.25609824
8066960,NA,-0.085762277,0.483496655,0.670846626
8066962,NA,-0.226954245,0.04759353,0.161226923
8066964,NA,-0.013848605,0.898281478,0.947394786
8066981,NA,-0.048792538,0.592958394,0.754211003
8066983,NA,0.117011306,0.346929091,0.552527764
8066985,RIPOR3,1.029784837,0.002468495,0.025693489
8067007,NA,0.538623835,0.061066104,0.189392518
8067011,ADNP,-0.319602817,0.009937751,0.059396391
8067017,DPM1,0.400759128,0.110592999,0.273449831
8067029,KCNG1,0.064635469,0.499800331,0.684371083
8067033,KCNG1,0.057076198,0.434543325,0.630951905
8067040,NFATC2,-0.673087368,0.00094902,0.014773028
8067055,ATP9A,-1.488629891,0.001147211,0.01639428
8067087,SALL4,-0.088752165,0.813537842,0.899184056
8067094,ZFP64,-0.2665592,0.007675522,0.050539807
8067111,NA,-0.074543176,0.497048932,0.682146496
8067113,ZNF217,-0.752601253,6.69E-05,0.003498954
8067121,SUMO1P1,0.089307745,0.281338034,0.487191206
8067125,BCAS1,0.005902214,0.937993944,0.968446655
8067140,CYP24A1,-0.002241321,0.969523885,0.984995326
8067155,NA,-0.097577447,0.356203126,0.561622908
8067157,CBLN4,-0.015850218,0.835067814,0.911771417
8067165,NA,-0.051975467,0.412400525,0.610885796
8067167,AURKA,1.738500905,0.000112682,0.004525916
8067178,GCNT7,-0.125287555,0.077886522,0.21931843
8067183,NA,-0.077478554,0.368117823,0.572087196
8067185,BMP7,-0.076389463,0.305020091,0.511672355
8067197,NA,-0.009122179,0.884794397,0.940101483
8067199,NA,-0.116825718,0.17782645,0.366848854
8067201,NA,0.192073395,0.152680511,0.334394724
8067203,RBM38-AS1,0.243451347,0.01692592,0.083498241
8067206,CTCFL,0.260559565,0.010995058,0.063306667
8067208,CTCFL,0.000609998,0.992527488,0.996297603
8067221,ZBP1,-0.021889547,0.824178217,0.905788101
8067233,PMEPA1,0.327535212,0.233319674,0.434351593
8067242,ANKRD60,-0.031721605,0.719702998,0.839779602
8067248,PPP4R1L,-1.04383264,0.001439411,0.018869324
8067270,APCDD1L,-0.021593461,0.761322796,0.866566709
8067277,MIR296,-0.112590437,0.197027472,0.391804048
8067279,CTSZ,0.381600742,0.016117981,0.080679671
8067288,NA,0.387419811,0.026074275,0.110415254
8067295,NA,0.70406093,0.002875999,0.028025213
8067303,NA,-0.132682442,0.113491658,0.277743286
8067305,SYCP2,0.453898068,0.158990614,0.342778392
8067351,PPP1R3D,-0.028914739,0.722177302,0.841319046
8067358,LOC100128310,-0.193358091,0.111411451,0.274546114
8067361,TAF4,-0.067348432,0.305155346,0.511771952
8067380,LSM14B,0.034994393,0.740883392,0.853411746
8067382,PSMA7,0.682445929,0.003953592,0.033933505
8067394,HRH3,0.012920734,0.873621642,0.934045526
8067409,LAMA5,0.83679644,2.44E-06,0.000801198
8067495,CABLES2,0.037680649,0.688237422,0.819003099
8067506,RBBP8NL,0.020387317,0.805811117,0.894578494
8067521,GATA5,0.070286501,0.442422385,0.636672925
8067530,MIR1-1HG-AS1,-0.075255851,0.474749183,0.66374385
8067543,NA,-0.402806254,0.000226651,0.006761668
8067546,SLCO4A1-AS1,-0.047739664,0.631472046,0.781030597
8067551,NA,-0.108092529,0.275275962,0.4810948
8067554,TCFL5,-0.333159039,0.041558475,0.148809741
8067563,DIDO1,-0.125555955,0.100772042,0.257909815
8067585,BHLHE23,-0.030658154,0.68990009,0.820062947
8067588,LINC00029,-0.02128728,0.781844219,0.879614373
8067593,YTHDF1,0.226100914,0.044732967,0.155327963
8067602,NKAIN4,-0.113686355,0.218137134,0.416573701
8067610,CHRNA4,0.008053514,0.914050362,0.955427246
8067626,KCNQ2,-0.026387768,0.754069483,0.861798704
8067652,EEF1A2,0.416534109,0.010678591,0.062133181
8067662,PTK6,0.098502923,0.161890739,0.346253592
8067671,SRMS,0.039601897,0.616069489,0.771030474
8067680,HELZ2,0.235210296,0.074884559,0.214175499
8067709,GMEB2,0.106526436,0.155044784,0.337287741
8067722,STMN3,-0.361763062,0.014069258,0.074018656
8067727,ARFRP1,0.031598041,0.695216907,0.82344293
8067743,ZBTB46,-0.088862815,0.372060977,0.575420386
8067754,C20orf181,-0.236616841,0.02549698,0.108800839
8067756,UCKL1,0.287781695,0.002258601,0.024338071
8067773,NA,0.025932962,0.77983122,0.878196661
8067792,SAMD10,-0.303007892,0.103971551,0.262905584
8067798,SOX18,-0.136713654,0.188280998,0.380181467
8067802,RGS19,0.17829508,0.09320691,0.245453217
8067812,LKAAEAR1,-0.046793548,0.639837852,0.787126341
8067818,NPBWR2,-0.120039109,0.117449235,0.284167067
8067820,IQSEC3,0.016585998,0.843641489,0.916889077
8067822,IGHV1OR21-1,-0.217311551,0.02378838,0.103729923
8067825,NA,-0.206114975,0.007348172,0.049279373
8067834,LOC102724148,-0.033122853,0.592429206,0.75372611
8067836,LINC00314,-0.214324952,0.258991761,0.464736402
8067839,NA,-0.442820979,0.003762464,0.03310316
8067842,NA,0.036755078,0.865791822,0.929644318
8067844,NA,-0.120528793,0.167131303,0.35319694
8067858,NA,-0.28070977,0.009492703,0.057741787
8067860,NA,0.021518635,0.84543598,0.918060262
8067862,NF1,0.059382221,0.733902244,0.848969671
8067864,NA,-0.757241126,0.023373525,0.102483221
8067867,NA,-0.046926661,0.609852057,0.766042329
8067869,RBM11,0.1029826,0.47058237,0.66016991
8067877,ABCC13,-0.059367181,0.361282261,0.566339412
8067899,NA,-0.079977586,0.483602754,0.670938371
8067901,NA,-0.150511182,0.021772275,0.098152104
8067903,USP25,-0.046051577,0.644268625,0.789933071
8067932,MIR99AHG,-1.543555431,0.000215754,0.006572701
8067942,MIR99A,-1.116083555,0.000139089,0.005168789
8067944,MIRLET7C,-1.555763919,0.000590885,0.01147454
8067946,MIR125B2,-0.057269983,0.318614608,0.524963795
8067948,NA,-0.145894346,0.215170086,0.412988146
8067950,NA,-0.044998139,0.688130422,0.819003099
8067955,CXADR,0.180459156,0.121692154,0.290339902
8067963,NA,0.003470482,0.95902119,0.979555464
8067965,NA,-0.105535393,0.243028193,0.445600757
8067969,CHODL,-0.190246007,0.039571816,0.144223155
8067978,NA,0.484147307,0.001683723,0.020528346
8067981,NA,-0.16161356,0.045760359,0.157388977
8067983,NA,-0.091887224,0.244844667,0.447747852
8067985,NCAM2,-0.713536046,3.59E-05,0.002708024
8068006,LINC00308,0.027220204,0.777420311,0.876585851
8068014,NA,-0.002642873,0.973322908,0.986837577
8068018,NA,-0.02904928,0.691197306,0.820813749
8068020,NA,-0.214856891,0.034403315,0.131730355
8068022,NA,1.205430313,0.03297729,0.127843152
8068024,JAM2,-0.149654061,0.532246898,0.709218364
8068039,GABPA,-0.012814931,0.857651769,0.925080367
8068044,NA,0.226002445,0.069714451,0.205132738
8068046,NA,-0.195001745,0.014449141,0.075473534
8068052,LINC00314,-0.151259542,0.092261925,0.244145849
8068057,LINC00161,-0.063226783,0.549170064,0.722884344
8068062,USP16,0.582250029,0.000710915,0.012685601
8068083,MAP3K7CL,-0.503797949,0.025331018,0.108314742
8068100,LINC00189,-0.572479063,0.001503106,0.019316634
8068105,BACH1,-0.052365564,0.650611239,0.793988135
8068120,GRIK1-AS2,0.06797575,0.544689841,0.719458245
8068126,GRIK1-AS1,-0.04204407,0.550847579,0.723961786
8068130,KRTAP13-1,0.04497813,0.531676952,0.708921333
8068136,KRTAP13-4,-0.100602144,0.190831292,0.383655932
8068139,KRTAP15-1,0.11439769,0.299276107,0.505940116
8068145,KRTAP6-3,-0.148946266,0.066487819,0.199068871
8068151,KRTAP22-1,0.006031646,0.943473194,0.971467776
8068154,KRTAP20-1,-0.104814781,0.193061969,0.386251772
8068157,NA,-0.085961778,0.454466472,0.646986622
8068161,KRTAP20-2,-0.005860834,0.94250531,0.970876108
8068164,KRTAP20-3,-0.022539356,0.823029496,0.905051197
8068168,SOD1,0.454999024,0.0331464,0.128341811
8068180,HUNK,-0.085219347,0.302915292,0.509571517
8068192,MRAP,-0.013255788,0.883399667,0.939477968
8068200,URB1-AS1,0.087519127,0.500109203,0.684596946
8068202,EVA1C,-0.21109464,0.138629362,0.313902882
8068214,NA,-0.021071895,0.811003177,0.897569242
8068216,NA,0.013375584,0.834133445,0.911180943
8068218,NA,-0.211991072,0.046973845,0.159959924
8068220,C21orf62-AS1,-1.120672811,0.000105728,0.004378655
8068231,OLIG2,0.030576583,0.75332492,0.861264245
8068235,OLIG1,0.001057582,0.989110502,0.994317065
8068238,IFNAR2,-0.657997935,3.34E-05,0.002634651
8068254,IL10RB,-0.086793149,0.426898591,0.623987814
8068266,IFNAR1,-0.105995725,0.640384894,0.787426546
8068280,IFNGR2,0.374357364,0.084134087,0.230114398
8068289,SON,0.047975041,0.496432122,0.681627418
8068305,ITSN1,0.205846268,0.018746914,0.089026062
8068350,LINC00649,-0.647647868,0.000173668,0.005811693
8068353,NA,-0.350639227,0.010839384,0.062670425
8068361,SLC5A3,-0.424388704,0.011655673,0.065601578
8068363,LINC00310,-0.20263336,0.171707169,0.359163105
8068369,KCNE2,0.00217923,0.983504686,0.991605012
8068375,NA,-0.222133739,0.119579584,0.287400131
8068383,CLIC6,-0.189834787,0.396014989,0.59642008
8068391,NA,0.096520613,0.146923797,0.325989317
8068393,NA,0.054561774,0.354011839,0.559711881
8068395,NA,0.045747275,0.586743317,0.749951737
8068397,NA,-0.409792266,0.007676843,0.050539807
8068399,NA,-0.073494094,0.372791711,0.57613579
8068401,CBR1,0.014698086,0.906856972,0.951612511
8068410,MEMO1,0.250704945,0.010951802,0.063134026
8068413,CBR3,-0.080380608,0.494179214,0.679755413
8068422,DOP1B,0.011723308,0.917335144,0.9573226
8068460,MORC3,-0.176365036,0.207251749,0.404146578
8068478,CHAF1B,1.301441506,1.22E-05,0.001661251
8068494,NA,-2.310884393,0.002069165,0.023166443
8068496,SIM2,-0.150084811,0.080351518,0.22373904
8068510,NA,-0.173274406,0.011603199,0.065416817
8068512,RIPPLY3,0.173382205,0.045706551,0.157338211
8068520,NA,0.029121965,0.679361811,0.812554697
8068522,TTC3,-0.661538088,0.006456299,0.045555282
8068543,DSCR9,0.068070648,0.554623059,0.726943946
8068549,NA,-0.231576482,0.035716167,0.134955917
8068551,DYRK1A,-0.22804029,0.011549133,0.065242275
8068570,DSCR8,0.000272965,0.997234715,0.998814045
8068578,DSCR10,-0.150018386,0.162878468,0.347852245
8068583,KCNJ15,0.008299364,0.910588319,0.953572311
8068593,ETS2,-0.002382724,0.979103632,0.989775142
8068608,NA,-0.049135374,0.611692429,0.76760092
8068610,NA,-0.120515773,0.385220735,0.586899786
8068612,GET1,0.404428534,0.093234954,0.245488238
8068620,SH3BGR,-0.106592544,0.196894575,0.391683515
8068633,B3GALT5,-0.080412324,0.357714861,0.562867148
8068644,IGSF5,-0.043353824,0.48677972,0.673371551
8068651,PCP4,-0.138245412,0.073374067,0.211820384
8068660,NA,-0.001444843,0.986422088,0.993193113
8068662,NA,-0.025394371,0.763383676,0.867511464
8068664,NA,-0.137406259,0.072954442,0.211085274
8068671,BACE2,-0.018615435,0.899939879,0.948058916
8068684,FAM3B,-0.02872929,0.637870704,0.786273462
8068697,MX2,0.536927449,0.025158585,0.107900889
8068713,MX1,0.909002778,0.028048306,0.115568586
8068731,NA,-0.075847458,0.347052096,0.552644363
8068733,NA,-0.151086272,0.129795481,0.302227665
8068735,ZNF295-AS1,-0.278809776,0.008865219,0.055226418
8068740,UMODL1,-0.294972119,0.008244129,0.052830196
8068761,ABCG1,-1.087551559,0.009503065,0.057773155
8068786,NA,-0.51832389,0.001575792,0.019859626
8068788,UBASH3A,0.431759207,0.002709012,0.027090341
8068810,SLC37A1,0.935722729,0.005062136,0.039455508
8068833,PDE9A,0.465713078,0.154481365,0.336677969
8068857,NDUFV3,0.114630214,0.273870015,0.47972101
8068866,PKNOX1,-0.390788996,0.000811271,0.013506696
8068883,NA,-0.087802906,0.308010112,0.514436832
8068891,NA,-0.049624427,0.4364727,0.632347017
8068894,NA,-0.094745632,0.294916366,0.501908012
8068898,NA,0.400815993,0.057583372,0.182240617
8068902,RRP1B,-0.003607411,0.981297868,0.990880216
8068919,NA,0.371508485,0.005425343,0.041159184
8068938,RRP1,0.380545275,0.002115086,0.023498844
8068952,AGPAT3,0.116155443,0.561075055,0.731914441
8068974,NA,-0.186514701,0.039204795,0.143293312
8069003,NA,0.350687695,0.00804155,0.052002229
8069026,NA,0.150856942,0.20596801,0.402686744
8069037,AIRE,-0.146309435,0.110789397,0.273716736
8069057,PFKL,0.324402096,0.002326073,0.024831757
8069083,CFAP410,-0.112543416,0.325272718,0.531302707
8069085,TRPM2,0.044042423,0.64876527,0.792644377
8069122,LRRC3,0.032645256,0.650287064,0.793891925
8069131,NA,-0.248711417,0.027859351,0.115133775
8069133,NA,-0.011477818,0.856263962,0.924212167
8069135,TSPEAR-AS2,-0.160973916,0.100368332,0.257204663
8069142,KRTAP10-4,-0.187542752,0.111021698,0.274011526
8069146,KRTAP10-7,-0.014054146,0.907286502,0.951643366
8069148,KRTAP10-8,-0.093612878,0.216063377,0.414055917
8069150,KRTAP10-9,-0.168300078,0.148983367,0.328965369
8069153,KRTAP10-10,-0.060739697,0.525860576,0.70486328
8069156,KRTAP10-11,-0.075362622,0.423814544,0.621197907
8069161,KRTAP12-3,-0.046950266,0.578341709,0.743572626
8069168,KRTAP10-12,-0.03753349,0.724927038,0.84344196
8069174,FAM207A,0.56203643,0.000246329,0.00709517
8069178,ADARB1,0.68236843,0.022406568,0.09999618
8069200,LINC00334,-0.072637563,0.520230448,0.700506034
8069206,NA,-0.066060172,0.312366034,0.518771601
8069208,COL18A1,-0.028372968,0.65734917,0.797963228
8069252,PCBP3,0.342415754,0.018673908,0.08885183
8069269,COL6A1,0.797600336,0.014607032,0.075947897
8069301,COL6A2,0.304299731,0.232655527,0.433531164
8069332,MCM3AP-AS1,-0.360907024,0.039325283,0.143591836
8069340,YBEY,-0.494976522,0.022618588,0.100632166
8069348,PCNT,-0.462821215,0.000209435,0.006487023
8069399,DIP2A,-0.462396623,0.001182472,0.016704615
8069444,NA,-0.445805705,0.036671554,0.137106245
8069446,NA,-0.491144813,0.004397647,0.036203823
8069448,NA,-0.212801908,0.530082687,0.707903712
8069450,PRMT2,-0.378642655,0.000464478,0.010101716
8069470,NA,-0.278438116,0.066551972,0.199171402
8069472,TPTE,0.07257655,0.3054265,0.511982999
8069487,NA,-0.043941981,0.58384974,0.747709415
8069494,NA,-0.111444139,0.186645797,0.378209903
8069499,ANKRD30B,0.035270924,0.641530248,0.787973514
8069503,NA,-0.156401909,0.280324628,0.486068278
8069505,NA,-0.721480904,0.033168202,0.128388935
8069508,NA,-0.414135781,0.351017746,0.556775814
8069511,ANKRD20A11P,-0.328598625,0.217870488,0.416383244
