"","Gene.name","ENSEMBLE ID","log2FoldChange","pvalue","padj"
"15255","MTCO1P22","ENSG00000271207",0.0383818343738782,0.390464517301334,0.804716471529452
"15256","TMCC1-AS1","ENSG00000271270",0.2411149437194,0.00322908734762538,0.0629711220740197
"15257","SRXN1","ENSG00000271303",-0.0279472321409298,0.596347569535123,0.905280480289674
"15258","AL451085.3","ENSG00000271380",0.0149387543722666,0.778345204558692,0.959329519567777
"15259","NBPF19","ENSG00000271383",-0.0241282219954282,0.588247026145512,0.903323289907365
"15260","NBPF10","ENSG00000271425",0.0158478956745214,0.464771654229687,0.850531067909665
"15261","AC005034.6","ENSG00000271452",-0.0205897023609142,0.593081216652311,0.90452480208212
"15262","CCL5","ENSG00000271503",-0.0204330917557556,0.393638567792796,0.807014307969181
"15263","Z83843.1","ENSG00000271533",0.0788172947932119,0.0645752377984033,0.37664591512978
"15264","AL359504.1","ENSG00000271576",0.0261589476666626,0.517497927285717,0.879202923875588
"15265","AL671883.2","ENSG00000271581",0.0125865147812994,0.547789080954274,0.889949770044899
"15266","LIX1L","ENSG00000271601",-0.110109290416562,0.0711154058430699,0.393374683818344
"15267","MILR1","ENSG00000271605",-0.0305014290922552,0.342903039765952,0.773325370221717
"15268","ATP2B1-AS1","ENSG00000271614",0.138951719613912,0.0315908305453363,0.263689581938193
"15269","AC099343.4","ENSG00000271646",0.0329019218747326,0.523309210045007,0.882469902005795
"15270","DUXAP8","ENSG00000271672",0.00113672899531785,0.929499773367557,0.98710438588079
"15271","MTND5P10","ENSG00000271687",0.0259504372745333,0.456988611988995,0.846345919732838
"15272","MROH7-TTC4","ENSG00000271723",0.00605265800183043,0.640855094739781,0.919660432921725
"15273","AL390208.1","ENSG00000271730",-0.0163771624728355,0.644390680905086,0.920556709429459
"15274","LINC02772","ENSG00000271736",0.0240936124424683,0.197342161137125,0.625668996995189
"15275","AC114490.2","ENSG00000271741",0.01130783278109,0.0727249207570017,0.396861258445094
"15276","AL118558.3","ENSG00000271780",0.118603059265099,0.0598379982490545,0.363629803642351
"15277","AC026740.1","ENSG00000271781",-0.00906083084430262,0.74715535201491,0.948908877859053
"15278","AL589666.1","ENSG00000271793",-0.00331613595937816,0.92758295631577,0.98710438588079
"15279","AC011337.1","ENSG00000271795",0.0655076830899524,0.0697720428220272,0.389243198900367
"15280","AC008494.3","ENSG00000271797",-0.0170536513501977,0.652283457555484,0.9232399259631
"15281","AC022400.5","ENSG00000271816",0.0693082203869124,0.149430270290706,0.556374160443148
"15282","AC073389.2","ENSG00000271848",0.0555842748574654,0.236946251847671,0.674727861233426
"15283","AC087501.4","ENSG00000271851",-0.0153118747115279,0.662192218913555,0.92518059657887
"15284","AL162258.1","ENSG00000271853",0.013286790317756,0.586809830542946,0.902821688424734
"15285","LINC01215","ENSG00000271856",-0.0389181021357673,0.31260122027198,0.74813640968974
"15286","AC024060.2","ENSG00000271870",-0.0342309736823765,0.487969894033822,0.864407424484195
"15287","AL109811.2","ENSG00000271895",0.222824501828883,0.0189673523471418,0.194699291366884
"15288","AL035530.2","ENSG00000271913",0.0426001778062918,0.381696000780299,0.799657778951457
"15289","AC034236.2","ENSG00000271918",-0.00440082823093186,0.858931608569508,0.973267174963347
"15290","AC012073.1","ENSG00000271936",-0.0888712452241396,0.134269901109915,0.528932997187962
"15291","AC098614.2","ENSG00000271943",0.00163417034868217,0.971111574635289,0.99336634367652
"15292","AC021321.1","ENSG00000271966",-0.0141316535083078,0.733521158811732,0.945300465229426
"15293","AC012467.2","ENSG00000271976",0.00126017324873749,0.979394800220243,0.995691196048278
"15294","SNORD58B","ENSG00000271982",0.0597724323931586,0.280495809589788,0.71890900933881
"15295","FO704657.1","ENSG00000272004",0.0108681030252451,0.799705145762253,0.962263811973594
"15296","AP002907.1","ENSG00000272037",0.0423646802912105,0.364979898710886,0.789103654040243
"15297","GTF2H5","ENSG00000272047",-0.0445896843153299,0.411859198798433,0.81664155851569
"15298","AC007390.1","ENSG00000272054",-0.047175702862659,0.399255098885316,0.808691788739785
"15299","AC124045.1","ENSG00000272077",0.0352376442806352,0.441114536279451,0.837294950239959
"15300","AL139423.1","ENSG00000272078",0.0246914061054918,0.605839457677197,0.907541531963445
"15301","AC004233.2","ENSG00000272079",-0.00904317088691244,0.681776053947617,0.930927277447579
"15302","AC025181.2","ENSG00000272086",0.20570540184554,0.022567472773476,0.215949059899873
"15303","AL691432.2","ENSG00000272106",0.0475494630830252,0.304922180780104,0.740452097135866
"15304","AC008906.2","ENSG00000272109",-0.00500241598403906,0.898843783225708,0.979377214291087
"15305","AC022400.6","ENSG00000272140",0.0791581878103637,0.134588041341425,0.529682889129404
"15306","AL359643.3","ENSG00000272142",0.027006223466951,0.494673870855275,0.867892618904278
"15307","FGF14-AS2","ENSG00000272143",-0.0370365236610693,0.332759371371246,0.765439836108749
"15308","AC025171.4","ENSG00000272144",0.463139851843861,0.00537213796850179,0.0893632350060613
"15309","NFYC-AS1","ENSG00000272145",-0.0322701768673925,0.385520111470485,0.802139411008575
"15310","ARF4-AS1","ENSG00000272146",0.00832429092131882,0.76193609261065,0.95517880379452
"15311","NBPF25P","ENSG00000272150",0.0445337295143143,0.361634452379389,0.786985917562894
"15312","AL365330.1","ENSG00000272153",0.0148188765549536,0.720872367799921,0.940540603944213
"15313","CASC15","ENSG00000272168",0.0721908129925963,0.00105079908145916,0.0283662643568744
"15314","AC135507.1","ENSG00000272182",-0.022373328555723,0.57147121817434,0.897086501230783
"15315","AL024508.1","ENSG00000272189",0.0344757755858889,0.261537325739448,0.699391460693492
"15316","H2AC19","ENSG00000272196",0.490993651248682,0.00353337724498651,0.067393012958048
"15317","AL645933.3","ENSG00000272221",0.0148798239196512,0.606805157786021,0.907641902155278
"15318","AC044849.1","ENSG00000272256",0.173252421887073,0.0232516265950733,0.219266659481357
"15319","AL138724.2","ENSG00000272269",0.0493442288851574,0.37412311745055,0.796718232331971
"15320","AL451165.2","ENSG00000272288",0.00628923335135854,0.904482780309529,0.979809852942591
"15321","AL021368.2","ENSG00000272316",0.118391030678352,0.0721375696600109,0.394950121590022
"15322","NUDT3","ENSG00000272325",-0.0252679421578146,0.62190404170668,0.912803803999328
"15323","KMT2B","ENSG00000272333",0.19377530620094,3.88022695952359e-05,0.00228571180615299
"15324","AC093297.2","ENSG00000272335",0.0361778493028871,0.420368268450161,0.823053154450005
"15325","AL137003.1","ENSG00000272341",0.0781702509495594,0.102303188530696,0.467418236138682
"15326","AL080317.2","ENSG00000272356",0.0188300317399733,0.672153889604327,0.928038306460683
"15327","POM121C","ENSG00000272391",-0.0383148119764564,0.478167728166389,0.857765984885951
"15328","CD24","ENSG00000272398",0.0424381223704937,0.239642737936904,0.676767103038126
"15329","AL365181.3","ENSG00000272405",-0.132991657371169,0.0500800452244477,0.333527561663796
"15330","AC022384.1","ENSG00000272410",-0.0065981449757028,0.539894416657027,0.88764331919597
"15331","LINC01145","ENSG00000272419",0.0219186032400231,0.377809320249236,0.797738326012812
"15332","LINC02637","ENSG00000272430",0.00938598095115498,0.84005026426831,0.970669905341204
"15333","AC137630.3","ENSG00000272434",-0.223386487045546,0.0045973862534976,0.0814502753114145
"15334","AL135925.1","ENSG00000272447",-0.031664435567678,0.555037469901456,0.891538086454854
"15335","AL139246.5","ENSG00000272449",-0.022232229617958,0.535507107024404,0.885476816502896
"15336","AL391244.2","ENSG00000272455",0.0251724177127595,0.553471629613427,0.891362117325042
"15337","U91328.1","ENSG00000272462",-0.0332760600065851,0.312453123767508,0.74813640968974
"15338","AL024507.3","ENSG00000272476",-0.0354782975380309,0.472042222666759,0.854302217888381
"15339","AL662844.4","ENSG00000272501",0.0472166352377095,0.237450727016367,0.675326678305486
"15340","AC104958.2","ENSG00000272502",0.00141812119329097,0.967663328812686,0.992702918161399
"15341","AC104964.4","ENSG00000272505",0.384849726605738,0.00699067395316901,0.10502475755216
"15342","AL662797.2","ENSG00000272540",-0.121201421082659,0.0634818044014279,0.372464342379787
"15343","GTF2IP13","ENSG00000272556",0.0774696678474827,0.165020308810953,0.581515645237546
"15344","AP000347.1","ENSG00000272578",0.0471147012050577,0.325610640290242,0.759923139838963
"15345","AC016394.3","ENSG00000272599",-0.0713118254432012,0.125989303169674,0.514491007022489
"15346","ZNF595","ENSG00000272602",-0.0016275240989535,0.898996624590984,0.979377214291087
"15347","AC073073.2","ENSG00000272604",0.0145963372596759,0.710681563871869,0.938985532795351
"15348","AC015982.2","ENSG00000272606",0.0446047092121868,0.285972602264703,0.724010358561762
"15349","AFAP1-AS1","ENSG00000272620",-0.00200118803047645,0.928511087954683,0.98710438588079
"15350","AP000919.3","ENSG00000272625",0.0186984103018016,0.539347624225664,0.887641938947708
"15351","AC006027.1","ENSG00000272638",0.0387337597772776,0.479732477123443,0.858832175145745
"15352","GTF2IP20","ENSG00000272645",0.261746929981895,0.00701955704278878,0.105200215424455
"15353","AL358472.2","ENSG00000272654",-0.0235701026864226,0.622721634802097,0.912941963149883
"15354","POLR2J4","ENSG00000272655",-0.0368221428688447,0.457755018812571,0.846684897935228
"15355","AC021097.1","ENSG00000272661",0.0460503534432346,0.386474078284974,0.802565516149036
"15356","AC012306.2","ENSG00000272667",-0.0111350531238015,0.826910829086617,0.967498916018119
"15357","AL590560.3","ENSG00000272668",0.0115839035642689,0.41464160722653,0.819130734893086
"15358","AL021707.6","ENSG00000272669",0.0326818191566,0.356114201137794,0.782419408357254
"15359","AC006333.1","ENSG00000272686",-0.0203038155886227,0.682270619522709,0.930927277447579
"15360","AP005329.3","ENSG00000272688",0.0221216839575845,0.531997528073412,0.884546984648118
"15361","AC019069.1","ENSG00000272711",-0.290790493680436,0.0038017369257528,0.0706244053871927
"15362","AL022322.1","ENSG00000272720",0.0283754050263496,0.183471945535061,0.607927289231935
"15363","ADIRF-AS1","ENSG00000272734",0.0142585920428453,0.39012764737708,0.804594967270443
"15364","STAG3L5P-PVRIG2P-PILRB","ENSG00000272752",0.16639203021538,0.00435160257751137,0.0778684875479179
"15365","AC083798.2","ENSG00000272758",-0.016923104958475,0.533077222228911,0.884584160885072
"15366","AC004854.2","ENSG00000272768",0.0290173624248008,0.511505441531023,0.875677781970708
"15367","AC245060.4","ENSG00000272779",-0.00200795366830631,0.666757050275896,0.926244879242463
"15368","AC073389.3","ENSG00000272791",0.0211982056268623,0.539353215045289,0.887641938947708
"15369","AC006238.1","ENSG00000272799",0.05354327875063,0.0295505438516893,0.254115641008525
"15370","AC007038.1","ENSG00000272807",-0.100249755447658,0.0443152524669594,0.313977862386054
"15371","U62317.2","ENSG00000272821",-0.0168389548248718,0.734119720698327,0.945560244969882
"15372","AC073610.2","ENSG00000272822",-0.0317681642024456,0.257634659291709,0.694269887667024
"15373","AC027644.3","ENSG00000272831",0.0197671826384638,0.652714322458067,0.923366175324908
"15374","AC084018.1","ENSG00000272849",0.018511085834653,0.589587381045683,0.904017862731768
"15375","SAP30-DT","ENSG00000272870",-0.0450776561522238,0.18404886477059,0.6091619377958
"15376","AL159169.2","ENSG00000272871",0.0124742288081634,0.598742230893931,0.905423468359215
"15377","AP000525.1","ENSG00000272872",0.00229648195096825,0.865664446096025,0.974920854823534
"15378","DCP1A","ENSG00000272886",0.0290758369257363,0.59220001893176,0.90452480208212
"15379","LINC01578","ENSG00000272888",0.144364785936214,0.0259589675400508,0.235802515206939
"15380","AC009237.14","ENSG00000272913",0.0127127200907428,0.633935264332425,0.917225442333669
"15381","AC022400.7","ENSG00000272916",0.00398840483921268,0.867298719174037,0.974920854823534
"15382","AC092139.1","ENSG00000272923",-0.0186293717637708,0.626655414722123,0.914374565295201
"15383","AC107464.2","ENSG00000272927",0.0693238611143875,0.147868550104971,0.553218550761256
"15384","AC083862.1","ENSG00000272941",0.0396135799002477,0.472101791950266,0.854302217888381
"15385","AL008721.2","ENSG00000272977",0.0095078515714024,0.798734044594332,0.962263811973594
"15386","AC012360.3","ENSG00000272994",0.0317011132917555,0.522960099053105,0.88206632010962
"15387","AL355388.1","ENSG00000273002",0.00293195781516199,0.937971632543766,0.988965983099699
"15388","AL360270.3","ENSG00000273010",-0.00728464901061432,0.8787953325219,0.976986453458863
"15389","AC018645.3","ENSG00000273014",-0.0462227232617174,0.255215995247639,0.691703242989609
"15390","AC008124.1","ENSG00000273015",0.0116122089533472,0.809941729948433,0.963945307977801
"15391","FAM106A","ENSG00000273018",-0.012518755416368,0.555173192179407,0.891538086454854
"15392","LINC02035","ENSG00000273033",0.252604575711699,0.014910252389591,0.169803575937872
"15393","AL355987.4","ENSG00000273066",0.03523102595318,0.335473119759358,0.76839364094921
"15394","AC009309.2","ENSG00000273080",-0.00330353816694847,0.903918867348924,0.979809852942591
"15395","AC092171.5","ENSG00000273084",0.402253293589454,0.000936818546815036,0.0260896659077484
"15396","AL121929.3","ENSG00000273108",-0.00138378972546071,0.91190898141954,0.98308593664514
"15397","AC144652.1","ENSG00000273117",-0.00778555672371813,0.875958652742289,0.976512220164178
"15398","NBPF26","ENSG00000273136",0.0231330256437338,0.54421402952662,0.888897666239404
"15399","LINC02604","ENSG00000273142",-0.00411826162342578,0.938068300106143,0.988965983099699
"15400","BX537318.1","ENSG00000273145",0.0232168126197774,0.509687118956016,0.87443042893085
"15401","LINC00653","ENSG00000273148",0.0476346118747768,0.139116445666724,0.539431220646344
"15402","AL138963.4","ENSG00000273149",0.0942429595291893,0.116149213562804,0.496515486230566
"15403","AC073957.3","ENSG00000273151",0.562200040923481,0.00415807789277807,0.0750743299539897
"15404","AL121845.3","ENSG00000273154",0.0127725447612653,0.74523151891121,0.948197007291572
"15405","SNURF","ENSG00000273173",0.00720387274700583,0.749135883656804,0.949682641583315
"15406","AL671710.1","ENSG00000273192",-0.0100349676216567,0.851153175320786,0.972665344708423
"15407","AC000068.2","ENSG00000273212",-0.0190498560434633,0.605210893268051,0.907449271617459
"15408","AL391834.2","ENSG00000273226",0.019861794829991,0.606916139725128,0.907641902155278
"15409","AC102953.2","ENSG00000273230",0.109971425121498,0.0782890334202485,0.411927464973796
"15410","AC097376.3","ENSG00000273247",0.00873152179267045,0.806714137441287,0.963945307977801
"15411","AL121928.1","ENSG00000273262",-0.0105621074980601,0.808915028397953,0.963945307977801
"15412","AC090114.2","ENSG00000273270",0.0906988733796361,0.120809331198532,0.505806446854929
"15413","AP000254.2","ENSG00000273271",0.00272705976040543,0.931214785586261,0.987308809457924
"15414","AC017083.2","ENSG00000273275",-0.0657408769301088,0.184322173752609,0.609188196221859
"15415","AP001033.4","ENSG00000273284",0.00394875555542863,0.834023458776828,0.968730885596558
"15416","C1QTNF3-AMACR","ENSG00000273294",0.00949022375199647,0.37915616039305,0.798304552064454
"15417","AP000350.6","ENSG00000273295",0.00399853284506371,0.863170059323837,0.974262818329763
"15418","AC018690.1","ENSG00000273306",-0.0298004356210586,0.395536254056117,0.807993106722181
"15419","DGCR11","ENSG00000273311",-0.0205718912849166,0.473440906442841,0.85514743208071
"15420","AC005229.4","ENSG00000273314",-0.0373757761547727,0.447213667756765,0.84138583622333
"15421","AC078846.1","ENSG00000273329",0.0891604123446897,0.119026479548828,0.502796135612546
"15422","AL662884.1","ENSG00000273333",0.000707202764075348,0.901608091443676,0.979385828631469
"15423","PAXIP1-AS1","ENSG00000273344",0.0715443522596672,0.223858207814307,0.659185915588802
"15424","AL355488.1","ENSG00000273373",-0.0667695298372328,0.176863295702928,0.599708018284522
"15425","AC008738.7","ENSG00000273420",-0.0152326421679998,0.539944944128891,0.88764331919597
"15426","AC093788.1","ENSG00000273449",-0.0659109760947688,0.164945322601025,0.581378896441296
"15427","AC012510.1","ENSG00000273466",-0.00886098008759703,0.820926687340072,0.96680890030587
"15428","AC096992.2","ENSG00000273486",0.00450189572927686,0.891823115048844,0.97909856134176
"15429","TBC1D3K","ENSG00000273513",0.0101229741841587,0.348338969060114,0.776030390842609
"15430","AL137060.1","ENSG00000273541",-0.188701903595428,0.0269537422705671,0.240622046969857
"15431","CWC25","ENSG00000273559",0.0701341324162327,0.211390366240861,0.644576022243406
"15432","AC131009.3","ENSG00000273568",-0.00755571492588248,0.84985384230019,0.97247593293692
"15433","AC009283.1","ENSG00000273576",0.0754959438886259,0.186998150314374,0.612547793438124
"15434","SMIM11B","ENSG00000273590",-0.0730936892180346,0.212041342820953,0.645627736738517
"15435","AC211486.6","ENSG00000273598",0.0813848305231381,0.0965233795252525,0.454448926337909
"15436","AL731571.1","ENSG00000273599",0.00755388186225749,0.884620339985589,0.978263211184242
"15437","EPOP","ENSG00000273604",-0.0464632931413038,0.273619835812346,0.71203192577629
"15438","ZNHIT3","ENSG00000273611",-0.0440934641198137,0.392300896447641,0.805636015194073
"15439","AC005045.1","ENSG00000273623",0.0899388146867335,0.0625914363695103,0.370293984306462
"15440","AL354798.1","ENSG00000273628",-0.0048396978043238,0.524007902974573,0.882723654203836
"15441","AC020904.2","ENSG00000273654",0.00237410360854615,0.95672726572387,0.991592520182977
"15442","AC100757.1","ENSG00000273679",-0.0138398633991132,0.721382252674054,0.940723016857437
"15443","AC007686.3","ENSG00000273729",0.186885500377877,0.0272821027378417,0.242475723946006
"15444","AC022558.3","ENSG00000273747",0.0327532798571559,0.430480828590203,0.831386400183258
"15445","CYFIP1","ENSG00000273749",-0.0343778863659257,0.518883914533228,0.880087146150985
"15446","AL117379.1","ENSG00000273759",0.0582327375490472,0.103937761436159,0.471934413257314
"15447","AL137058.2","ENSG00000273784",-0.0110270382111058,0.774692574861379,0.959100369968162
"15448","BX640514.2","ENSG00000273812",-0.0281737185437068,0.200459766187197,0.628508097379529
"15449","USP27X","ENSG00000273820",0.0160119907928168,0.651260974314414,0.922768062451135
"15450","AL133227.1","ENSG00000273828",0.0173187414140452,0.662521197637255,0.92518059657887
"15451","TAF9","ENSG00000273841",-0.161655262317919,0.0239577396110738,0.223434078822023
"15452","AL731566.2","ENSG00000273891",-0.0223400214234658,0.628873668151406,0.915345396554641
"15453","AL133520.1","ENSG00000273893",-0.0309570429636954,0.343750075949999,0.774172385485709
"15454","AC211476.5","ENSG00000273897",0.0645278710449131,0.190202622001513,0.615706271745027
"15455","NOL12","ENSG00000273899",-0.147530969374856,0.0486050718464734,0.328718392045867
"15456","RN7SL2","ENSG00000274012",-0.0824362855207456,0.119424100142244,0.503549164310081
"15457","AL136038.7","ENSG00000274015",-0.0476174941428201,0.26218079700381,0.699864336138088
"15458","LINC01138","ENSG00000274020",0.14901104927331,0.0290728724033734,0.252037056291535
"15459","AC024909.1","ENSG00000274021",-0.0468491242185141,0.137645679331734,0.53659107743368
"15460","INO80B-WBP1","ENSG00000274049",-0.00355909326112561,0.083231539890063,0.422506153627922
"15461","CASTOR2","ENSG00000274070",0.0240062132222016,0.427258169882299,0.829280291320046
"15462","AC020910.5","ENSG00000274104",0.00788209094564,0.825685782867587,0.967226753963056
"15463","AL035661.1","ENSG00000274173",0.00486330547867505,0.821391144293844,0.96680890030587
"15464","AC004528.2","ENSG00000274177",0.0237825502621668,0.658544131991628,0.924681560167035
"15465","NATD1","ENSG00000274180",0.0588190050944358,0.0708405738337785,0.392637376819895
"15466","SOCS7","ENSG00000274211",0.030004675227604,0.55441412308984,0.891466284400812
"15467","AC015912.3","ENSG00000274213",0.00302685809518974,0.918492596584205,0.984761880625675
"15468","AC138649.1","ENSG00000274253",-0.012956481774343,0.682879635276795,0.930927277447579
"15469","AC245297.4","ENSG00000274265",0.00461167248644545,0.890721186622195,0.97894470470053
"15470","AC069281.2","ENSG00000274272",0.188604114945942,0.0255546399314874,0.232655812498058
"15471","H2BC6","ENSG00000274290",-0.0827558664751621,0.12325028346197,0.509858583861438
"15472","AC084018.2","ENSG00000274292",-0.0141165391493071,0.564486022395085,0.895166870015456
"15473","AC244093.1","ENSG00000274308",0.0324610776717455,0.483838803132623,0.862238630091839
"15474","CU633967.1","ENSG00000274333",-0.0194615175413622,0.328103798543207,0.761854189873256
"15475","ZNF658","ENSG00000274349",-0.0222441193075611,0.591103751854863,0.904240904563342
"15476","ADAMTS7P1","ENSG00000274376",0.00253068689527526,0.793511848175796,0.961160244083578
"15477","AC103691.1","ENSG00000274383",0.0241993618225578,0.450995274254398,0.844179507414018
"15478","TBC1D3D","ENSG00000274419",0.394827018137762,0.00566006832160792,0.0921361096346524
"15479","AC245060.5","ENSG00000274422",0.0271082096992065,0.438281338607263,0.83523989920305
"15480","SEC22B2P","ENSG00000274423",0.00733392630527601,0.869921328281712,0.975527166784838
"15481","AC114271.1","ENSG00000274425",-0.0394680446005452,0.474705311570666,0.855574965528014
"15482","AC242376.2","ENSG00000274471",0.000643516500957854,0.924879006133551,0.986339595377666
"15483","NPEPPSP1","ENSG00000274487",0.220478233842143,0.00642502209648617,0.100165961161803
"15484","TBC1D3L","ENSG00000274512",0.688611939275737,6.06729137592876e-05,0.00316543198440906
"15485","RCC1L","ENSG00000274523",-0.12003107934637,0.0797106112957067,0.414431075378579
"15486","MIR223HG","ENSG00000274536",0.538184898816993,4.07881110801405e-07,5.60191587133999e-05
"15487","AC005332.3","ENSG00000274561",0.0358647585258344,0.349912739942008,0.777208672726435
"15488","AP001282.2","ENSG00000274584",-0.00844293129750164,0.842066269214933,0.971485333924053
"15489","PI4KAP1","ENSG00000274602",0.0404085720927738,0.399755591034123,0.808924895142592
"15490","PCCA-DT","ENSG00000274605",-0.0429655388013184,0.280177882978188,0.71850916080059
"15491","AC233968.1","ENSG00000274615",0.289640881285052,0.000373320282250254,0.0131843595944601
"15492","AC073052.1","ENSG00000274629",0.00332449941138418,0.833133629065784,0.968730885596558
"15493","AC125257.2","ENSG00000274630",-0.629983357969149,2.16316823953946e-06,0.000243012657248112
"15494","H2BC17","ENSG00000274641",-0.0914048399613233,0.0593812939095395,0.362675033003569
"15495","H3C6","ENSG00000274750",0.126845912695954,0.001525668369106,0.0368107582930396
"15496","AC243732.1","ENSG00000274756",0.0544693745858626,0.211055419491738,0.644268166731867
"15497","F8A2","ENSG00000274791",-0.00555114291298585,0.901179873529771,0.979377214291087
"15498","NPHP3-ACAD11","ENSG00000274810",-0.0106899061640466,0.318758745472765,0.754358065592241
"15499","AC068473.5","ENSG00000274828",0.0326293410241871,0.526993328355953,0.883417699708076
"15500","PANO1","ENSG00000274897",-0.0318227729548672,0.424380163977286,0.827030851854155
"15501","AL139384.1","ENSG00000274922",0.0230365087575747,0.557075487996623,0.892134696652212
"15502","ZKSCAN2-DT","ENSG00000274925",0.011062121232946,0.764255275668379,0.955946402109749
"15503","ZNF280B","ENSG00000275004",0.0213505151480808,0.647840219449203,0.921171332861618
"15504","MLLT6","ENSG00000275023",0.148220053800605,0.015659351139271,0.174138486821416
"15505","HMGB1P24","ENSG00000275029",-0.0114887492346513,0.232338644887679,0.668904691751159
"15506","PPP4R3B","ENSG00000275052",0.0624911789932047,0.239366184705886,0.676731364899695
"15507","AC011468.5","ENSG00000275055",0.0211588269707111,0.545099186126988,0.888953988300869
"15508","SYNRG","ENSG00000275066",0.117883891697113,0.0521317795066432,0.33751231462218
"15509","NUDT18","ENSG00000275074",0.0223269198851958,0.600925881738111,0.905901147497764
"15510","ZNF2","ENSG00000275111",0.052639765472855,0.326570172233756,0.760309489658682
"15511","AC241952.2","ENSG00000275131",0.052687102574487,0.23273985674693,0.669512488017619
"15512","SEC22B3P","ENSG00000275140",0.014997224578723,0.702026971511364,0.936869811032723
"15513","AL354718.1","ENSG00000275160",-0.000311352534838067,0.992290867599923,0.998033711857078
"15514","LENG9","ENSG00000275183",0.118372218910998,0.07789269909462,0.411188495976166
"15515","AC130324.3","ENSG00000275185",-0.130213787594483,0.0617101023664479,0.367266531454241
"15516","AL161421.1","ENSG00000275202",-0.0116036213725981,0.772071354798079,0.957961428258281
"15517","RNA5-8SN3","ENSG00000275215",-0.00522140613067007,0.913949993396008,0.983554639274603
"15518","PDCD6IPP1","ENSG00000275325",0.0917893073612716,0.129579418584568,0.521204424839904
"15519","PRAG1","ENSG00000275342",0.000975983693237257,0.973303358087873,0.993900080141969
"15520","AC006001.4","ENSG00000275400",0.002122961385694,0.91514372786914,0.9840139043983
"15521","AL121832.3","ENSG00000275437",-0.00667238109017866,0.838807816655766,0.970191564584683
"15522","AC105020.6","ENSG00000275454",-0.106849887095583,0.0954559640971754,0.453896455816366
"15523","AL117332.1","ENSG00000275457",0.00327841229840502,0.910957429630857,0.982955609504313
"15524","FP565260.1","ENSG00000275464",-0.0793957097224206,0.190880795808248,0.616491179538541
"15525","CU633906.2","ENSG00000275496",-0.00877106813502854,0.642760119274387,0.920216710318971
"15526","STPG3-AS1","ENSG00000275549",0.0318586410416718,0.283193175233687,0.721417502293472
"15527","AC008115.3","ENSG00000275560",0.0378064277734492,0.336698465094343,0.769070026382516
"15528","XKR5","ENSG00000275591",-0.0311483363972683,0.295761860541525,0.733651950762854
"15529","AL035461.3","ENSG00000275632",-0.0735213821847481,0.152362096460249,0.561667017210309
"15530","AATF","ENSG00000275700",-0.0289790897064468,0.583848599497564,0.901762196231004
"15531","H2BC9","ENSG00000275713",-0.0236366254096535,0.497049929056137,0.868918114665259
"15532","AC008622.2","ENSG00000275719",-0.104064973177858,0.093656042821547,0.450182157373448
"15533","AC010538.1","ENSG00000275734",0.0267893091133322,0.433039761469832,0.833255409778318
"15534","AC092747.4","ENSG00000275764",0.00907855468952304,0.878163834961422,0.976956429543533
"15535","RIMBP3","ENSG00000275793",0.0508137461045566,0.270876895616564,0.709552035334052
"15536","ARHGAP23","ENSG00000275832",0.0857881513953948,0.132374697588291,0.526256560006494
"15537","TUBGCP5","ENSG00000275835",-0.109544985705067,0.0910596372427396,0.444408717582735
"15538","IKBKGP1","ENSG00000275882",0.0524356963796432,0.34652113012857,0.775611944807296
"15539","AC132872.3","ENSG00000275888",0.051288092670083,0.301354390334407,0.736988055434963
"15540","U2AF1L5","ENSG00000275895",-0.115423022288827,0.0512068261625894,0.335443444381186
"15541","EIF3FP1","ENSG00000275945",0.0152668046273124,0.671358683763061,0.928038306460683
"15542","AL355001.2","ENSG00000275964",0.0614024651704641,0.268966604678301,0.708021230878158
"15543","SIK1B","ENSG00000275993",0.0294774076036159,0.404577364300544,0.813231783037102
"15544","AC079414.3","ENSG00000276007",-0.0611846097320212,0.209670536300103,0.643467503400757
"15545","DUSP14","ENSG00000276023",0.00615217764322174,0.892509401752331,0.97909856134176
"15546","UHRF1","ENSG00000276043",-0.422052153379751,0.000415913240146721,0.0143727093675649
"15547","ORAI1","ENSG00000276045",-0.0204162986366989,0.701284314934456,0.9368257481266
"15548","CU633904.2","ENSG00000276077",-0.0218528715475393,0.3644809562274,0.789103654040243
"15549","AC027601.4","ENSG00000276101",-0.0938535414380001,0.127573603331225,0.51784403993494
"15550","FUT8-AS1","ENSG00000276116",0.0227378672307019,0.524992582015514,0.882899612810811
"15551","WHAMMP3","ENSG00000276141",0.0354770628398896,0.45726985623148,0.846541702608046
"15552","AC092118.2","ENSG00000276166",0.0216624424091463,0.489303659338404,0.864879606413905
"15553","RN7SL1","ENSG00000276168",-0.100769131776686,0.0786440733643786,0.412804216146787
"15554","H4C9","ENSG00000276180",-0.0311541047237409,0.48951961047197,0.865032761657256
"15555","AC005045.2","ENSG00000276185",0.0662096834389693,0.143871151334674,0.54700684691431
"15556","PIK3R6","ENSG00000276231",-0.00885328809243735,0.814151561843461,0.965489987803719
"15557","TADA2A","ENSG00000276234",-0.102396194590223,0.0953799974570088,0.453896455816366
"15558","AL442125.1","ENSG00000276248",0.0124772628848745,0.722774587944471,0.941417269488507
"15559","AC127024.6","ENSG00000276250",0.0572782267025741,0.260468142381464,0.697926059684468
"15560","FRG1HP","ENSG00000276291",-0.00104026142486056,0.986514084264019,0.996967244859468
"15561","PIP4K2B","ENSG00000276293",-0.115521233704248,0.0252373765261241,0.230944990545722
