,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
7913801,NA,0.190260155,5.432993622,1.427522479,0.168197755,0.3441367,-5.306215741
7913803,NA,-0.041227973,3.883158494,-0.329059629,0.745384537,0.843554787,-6.234301196
7913805,RUNX3,-0.305298145,10.35319128,-1.152239095,0.262229781,0.445059632,-5.638057265
7913814,SYF2,-0.337252024,8.225243536,-1.05044508,0.305505972,0.487284332,-5.745114622
7913824,RSRP1,0.011693502,9.392783707,0.042635104,0.966397019,0.982018743,-6.288048071
7913835,RHCE,0.184587802,6.993427065,1.198207747,0.244244623,0.426707236,-5.586867239
7913850,LOC646471,0.187463393,8.049902676,2.292481978,0.032356485,0.143610852,-3.925383858
7913852,AUNIP,-0.527237143,7.665073563,-1.94828073,0.064932485,0.203688884,-4.52856035
7913858,PAQR7,-0.242911259,7.485676169,-1.923339241,0.068164006,0.209687446,-4.569762318
7913864,STMN1,0.158609727,6.842039509,1.325768416,0.199222221,0.378318916,-5.435837744
7913869,NA,-0.163635675,10.5899095,-0.589022228,0.562158062,0.711826018,-6.114827955
7913883,PAFAH2,0.088741004,7.94003086,0.558542845,0.582407683,0.727998672,-6.132249944
7913896,SLC30A2,0.337162691,6.680112856,3.165046212,0.004684904,0.062350543,-2.177013123
7913907,TRIM63,0.158158415,5.923127234,1.347699835,0.192180228,0.370678622,-5.408572874
7913918,UBXN11,-0.457469625,7.794056107,-4.602899124,0.000155436,0.01266297,1.00749737
7913938,CRYBG2,0.243175448,7.039311579,2.104512989,0.04761023,0.17411069,-4.262477795
7913965,ZNF683,0.082048596,7.49577143,0.649305805,0.523211389,0.680255784,-6.077743557
7913972,NA,0.365717299,5.806108425,2.768710879,0.011538833,0.090743629,-3.002320232
7913976,NA,-0.044323211,3.882722039,-0.448995986,0.658054566,0.782560824,-6.187421699
7913978,GPN2,-0.290350976,8.986313671,-1.292539568,0.210275057,0.390797532,-5.476430156
7913990,GPATCH3,-0.228834946,7.90827358,-0.876619644,0.39065594,0.568641347,-5.907175028
7914000,NR0B2,0.16287609,7.124136783,1.830460615,0.081476284,0.230220283,-4.719935221
7914003,KDF1,0.251315243,7.519987546,2.264201473,0.034321313,0.148058461,-3.977206517
7914015,TENT5B,0.464237449,7.361616543,4.50376357,0.000196798,0.014245182,0.785492684
7914021,SLC9A1,-0.159158836,9.081568605,-0.768307045,0.450897484,0.621652665,-5.994431648
7914038,NA,-0.01469396,5.089794492,-0.180976922,0.858128802,0.918373752,-6.272401685
7914040,NA,0.251250885,9.63939674,2.478796184,0.02179294,0.118156285,-3.574984217
7914042,MAP3K6,0.251348536,7.641471265,2.556951695,0.018402707,0.110102259,-3.423668982
7914075,FCN3,0.257523406,6.983240927,1.478560829,0.15416838,0.32640616,-5.238254044
7914084,CD164L2,0.43231861,7.007290759,3.280225944,0.003586295,0.0550734,-1.930104784
7914094,WASF2,-0.064444207,9.608487992,-0.657523648,0.518019348,0.67619924,-6.072419622
7914103,AHDC1,-0.213038348,8.418335453,-0.768198282,0.450960695,0.621662593,-5.994513843
7914112,FGR,-0.27918624,8.566433585,-0.904189359,0.376197501,0.554547806,-5.883260596
7914127,IFI6,-0.089440963,9.574686605,-0.17042348,0.866315739,0.923506168,-6.274276117
7914137,NA,-0.03665099,3.366401698,-0.457519709,0.652017034,0.777892836,-6.183549575
7914139,NA,-0.257800965,5.510680114,-1.300124092,0.207711149,0.388025029,-5.467241472
7914141,RPA2,-0.573190842,7.915886315,-2.700997979,0.013413567,0.096679048,-3.138750505
7914153,EYA3,-0.705814088,10.15944842,-3.930289988,0.000772805,0.028370545,-0.499412519
7914178,NA,-0.258265483,7.150840686,-1.891886868,0.072440705,0.216600049,-4.621197961
7914180,SPCS2,-0.474423201,10.37743001,-2.581471321,0.017445421,0.107824316,-3.375707346
7914182,NA,0.132068128,5.611127722,0.993230553,0.331955914,0.513216143,-5.801392659
7914184,PTAFR,0.270367835,8.075212832,1.485418497,0.152358127,0.324323524,-5.228975871
7914194,DNAJC8,-0.309611201,8.899429354,-1.281431599,0.214074303,0.394776137,-5.489805295
7914200,NA,-0.03360139,4.468370971,-0.301182144,0.766250957,0.858503251,-6.243151645
7914202,SNHG12,-0.393126767,10.38656883,-1.663877324,0.111056726,0.272095019,-4.975731
7914212,NA,0.077243279,11.30799757,0.235928033,0.815784613,0.891399457,-6.260829869
7914214,NA,0.413981779,8.376195686,1.443104728,0.163809246,0.338952925,-5.285671992
7914216,NA,0.35595185,10.20977596,1.111002012,0.279182941,0.461524903,-5.6824824
7914218,TAF12,-0.223311456,8.366896032,-2.029281809,0.055353964,0.187270976,-4.392291241
7914230,NA,0.035849661,4.83063361,0.208109439,0.837157696,0.905939088,-6.267067643
7914232,TMEM200B,0.33743574,7.911970784,3.080926074,0.005687017,0.067423414,-2.355552286
7914235,SRSF4,-0.528077504,9.822566738,-2.413189449,0.02507989,0.126843299,-3.700088084
7914245,MECR,-0.291409287,8.361296176,-2.185291371,0.040395123,0.160851041,-4.119771321
7914260,MATN1,0.11254659,6.46388651,1.035162119,0.312420255,0.493255039,-5.760425119
7914270,LAPTM5,0.171133727,12.93836927,1.517566986,0.14410193,0.314283222,-5.185022999
7914282,SDC3,0.429439463,6.706602314,5.036947114,5.56E-05,0.007842752,1.97407963
7914296,PUM1,-0.31782044,11.14836609,-1.857106657,0.077442548,0.224138637,-4.677386255
7914322,NA,-0.303042881,6.597986155,-1.146976008,0.264350107,0.446883371,-5.643806457
7914324,NA,-0.303042881,6.597986155,-1.146976008,0.264350107,0.446883371,-5.643806457
7914326,NKAIN1,0.326885494,6.885665754,3.255392744,0.003799613,0.056708076,-1.983562534
7914334,SNRNP40,-0.675056725,9.421553985,-2.606561951,0.016514431,0.105584521,-3.326394726
7914342,FABP3,0.176214126,5.723712729,1.321808989,0.200514866,0.37973743,-5.440720089
7914350,NA,0.273381253,6.806878835,1.683184236,0.107215796,0.267099867,-4.947013484
7914354,PEF1,-0.428676994,9.485546833,-2.588464358,0.0171811,0.107090806,-3.36198697
7914361,COL16A1,0.345707191,7.655566236,2.707495405,0.013221853,0.096180454,-3.125725595
7914433,ADGRB2,0.134178125,7.469448217,0.996691743,0.330311932,0.511505739,-5.798069052
7914467,SPOCD1,0.340693677,7.398464954,2.764120293,0.011657626,0.091059381,-3.011617033
7914489,PTP4A2,-0.206473081,12.16815769,-1.07558801,0.29436918,0.476808482,-5.719489632
7914496,NA,0.658663738,6.35181697,4.988690239,6.23E-05,0.008227443,1.867200621
7914498,NA,0.104709762,5.214676082,1.071385076,0.29621024,0.478330665,-5.723810823
7914500,TMEM234,-0.079034608,8.291066632,-0.535912946,0.597675286,0.738790288,-6.144604507
7914516,MTMR9LP,0.25415419,8.190514667,1.718106329,0.100554956,0.257790141,-4.8944391
7914525,MARCKSL1,0.205968099,10.21053937,2.188464673,0.040133103,0.160301999,-4.114097351
7914530,BSDC1,-0.154169928,9.376940248,-0.740525964,0.467217616,0.634899603,-6.015069178
7914550,ZBTB8OS,-0.641570312,7.570771241,-2.745790306,0.012143653,0.092970732,-3.048670701
7914555,NA,0.102546743,6.506076622,1.047579844,0.306793899,0.488399707,-5.748000354
7914557,SYNC,-0.178750546,6.48775824,-1.700551141,0.103857819,0.26255818,-4.920968911
7914563,YARS1,-0.539475616,10.56531697,-2.673579302,0.01425196,0.09907046,-3.193555341
7914580,FNDC5,0.183475559,6.987333301,1.750388496,0.094715492,0.249682665,-4.845127089
7914592,TMEM54,0.431914758,7.279953866,3.793830324,0.001069296,0.032372383,-0.803455507
7914603,RNF19B,-0.531729075,9.057940327,-1.441719649,0.164195548,0.33955774,-5.287505434
7914617,AK2,-0.118648799,9.824230263,-0.926373276,0.364824076,0.544196185,-5.863522513
7914628,NA,0.145994229,8.009581522,1.064055765,0.299440534,0.481339744,-5.731310227
7914630,TRIM62,0.206711292,7.992001048,1.645678513,0.114783263,0.277333055,-5.00257034
7914643,A3GALT2,0.297286407,6.521375778,2.041019325,0.054075966,0.18520876,-4.37224016
7914648,PHC2,0.126567714,8.116281664,1.459329891,0.159338523,0.333196935,-5.264088347
7914665,NA,0.183248731,6.294133794,1.359763654,0.188391162,0.366769603,-5.393416189
7914667,CSMD2,0.143382764,6.411469185,1.462780757,0.158400544,0.332048787,-5.259472636
7914748,NA,0.332134696,6.109434083,2.038969222,0.054297264,0.185543513,-4.375747794
7914750,SMIM12,-0.013315576,8.422157028,-0.105506245,0.916979946,0.954534757,-6.283334772
7914758,DLGAP3,0.189725908,6.635411844,1.732708032,0.097876566,0.254017565,-4.872218565
7914764,NA,-0.114122558,9.611064596,-1.191241776,0.246908796,0.429603501,-5.594736432
7914791,SFPQ,-0.269458214,11.32867426,-1.337828767,0.195325088,0.374122151,-5.420890779
7914805,NA,0.176366501,5.25995207,1.365143057,0.186720739,0.364965243,-5.386621427
7914807,NA,0.01807045,4.007728977,0.074737255,0.94113434,0.967585064,-6.286141044
7914809,KIAA0319L,-0.094215799,9.501744962,-0.684331132,0.501282963,0.663215597,-6.054607074
7914834,PSMB2,-0.487989699,11.09534767,-3.359038678,0.002983793,0.051191855,-1.759695841
7914847,C1orf216,0.014753814,7.472193834,0.132691043,0.895706675,0.941484474,-6.280059172
7914851,CLSPN,-0.410678604,6.855414463,-1.113782228,0.278015352,0.460322088,-5.679532142
7914878,CLSPN,-0.802254841,7.692887502,-1.383821647,0.181011651,0.359114266,-5.362855785
7914880,COL8A2,0.373890316,7.112104115,3.250304934,0.003844818,0.056941702,-1.994500286
7914887,TRAPPC3,-0.224984846,9.967521687,-1.261908798,0.220880068,0.402068861,-5.513074838
7914898,EVA1B,0.289055926,8.851147757,2.356344483,0.028294094,0.134414103,-3.806997862
7914904,STK40,-0.118936958,9.283328709,-0.566847111,0.576854454,0.723392692,-6.12759205
7914917,LSM10,-0.204034551,8.479541266,-1.168714386,0.255673964,0.438459652,-5.619911426
7914921,NA,0.276465622,7.172901955,1.532679431,0.140349871,0.309485407,-5.164103205
7914923,OSCP1,-0.421670557,7.177978206,-1.423047379,0.169475461,0.345646964,-5.312082133
7914938,NA,-0.177998244,6.461244193,-0.575063487,0.571386483,0.719162946,-6.122917933
7914940,MRPS15,-0.511800367,10.93353981,-2.694161599,0.013618124,0.097144841,-3.152439361
7914950,CSF3R,0.644367639,9.961420952,1.35916486,0.18857783,0.366886866,-5.394171151
7914974,GRIK3,0.278487659,6.577330992,3.059167681,0.005978236,0.068782769,-2.401466306
7914992,NA,0.06020986,6.00851784,0.546460358,0.590535021,0.733531471,-6.13890797
7914994,NA,0.024411725,4.600762502,0.154428806,0.878752863,0.931396914,-6.276902935
7914996,MEAF6,-0.240379014,9.64178169,-1.617146837,0.120837724,0.286332147,-5.044194414
7915008,SNIP1,-0.110291882,8.884736946,-0.462016623,0.648841576,0.77596717,-6.181477994
7915015,GNL2,-0.588148985,9.97301907,-2.584892314,0.017315641,0.107546896,-3.368997632
7915032,RSPO1,0.217039957,7.128921021,2.263927837,0.034340847,0.1480715,-3.977706095
7915045,C1orf109,-0.638193022,6.929041002,-2.556895995,0.018404937,0.110102259,-3.423777672
7915056,EPHA10,0.151477592,5.706573303,1.274067247,0.216622266,0.397403432,-5.498618693
7915074,NA,-0.06966908,4.450153957,-0.325121668,0.748320415,0.845620878,-6.235598417
7915078,EPHA10,0.324482062,7.441584619,2.858036043,0.009444412,0.083347621,-2.820106393
7915084,YRDC,-0.608357421,8.89327769,-1.41455094,0.171922794,0.348672084,-5.323178648
7915091,MTF1,-0.393461253,9.296431389,-1.258313883,0.222151237,0.403526595,-5.517326469
7915101,INPP5B,-0.071988527,9.701445216,-0.460923943,0.649612536,0.776300934,-6.181983181
7915130,SF3A3,-0.41808689,10.94302889,-3.698573618,0.001340603,0.035240828,-1.014822226
7915147,FHL3,-0.088164891,9.215623147,-0.774575988,0.447263164,0.618691436,-5.989675501
7915156,POU3F1,0.180796522,7.827097171,2.078392266,0.050180904,0.178726016,-4.307895421
7915160,RRAGC,0.157819367,9.344348484,1.17288555,0.254033725,0.436654414,-5.615281624
7915170,NA,-0.126322977,8.892883526,-0.964171739,0.345981698,0.526587403,-5.828881827
7915178,NA,-0.02527256,4.921468852,-0.236169216,0.815599927,0.891316687,-6.260772388
7915184,NA,0.318410355,4.763742884,2.568050648,0.017963433,0.109087803,-3.401987165
7915198,NA,0.411382476,5.734027162,2.346842034,0.028867171,0.135876474,-3.824730355
7915200,NA,0.255898408,5.261804916,1.707664605,0.102508493,0.260491893,-4.910243359
7915202,NA,0.47661708,6.522672863,2.885901469,0.008869052,0.081085341,-2.762771176
7915204,PPIEL,-0.051610605,7.500258287,-0.357696415,0.724156672,0.82954019,-6.224403516
7915207,PABPC4,-0.315123992,10.38165442,-2.136245566,0.044647346,0.168704343,-4.206818715
7915227,SNORA55,0.614044249,8.708274787,2.31615832,0.030791578,0.140050615,-3.881710938
7915229,HEYL,0.094183421,7.856226007,0.876052125,0.390957326,0.568857672,-5.907660105
7915238,NT5C1A,0.282571632,7.18123881,3.193282585,0.004388643,0.06043368,-2.116733902
7915245,HPCAL4,0.107903765,5.749390851,1.014891074,0.321760822,0.502611657,-5.780421065
7915252,BMP8B,0.279684032,7.852253294,2.29713521,0.032043271,0.142907151,-3.916821104
7915257,NA,0.099167444,7.382193666,1.213835214,0.23834671,0.420306663,-5.569068991
7915261,TRIT1,-0.764400823,9.50794613,-2.671582234,0.014314923,0.09920766,-3.197536939
7915275,NA,0.007665324,6.033668713,0.048587259,0.961709441,0.979171721,-6.287773239
7915277,MYCL,0.373435495,6.174158339,2.672401643,0.014289057,0.099169587,-3.195903435
7915284,NA,0.30202874,7.153384535,1.834084873,0.080917099,0.229488221,-4.714173603
7915286,PPT1,0.53706678,10.71336937,1.366121195,0.186418271,0.36465569,-5.38538354
7915297,COL9A2,0.480322094,7.938506591,4.008748272,0.000640991,0.025652744,-0.324087159
7915329,NA,0.01215478,8.401830463,0.104658822,0.917644205,0.954956841,-6.283424879
7915331,NA,0.354684632,6.993403093,3.390170032,0.002774104,0.049533353,-1.692086631
7915333,RIMS3,0.236195839,7.143226481,1.897712908,0.07163116,0.215359163,-4.611714698
7915345,NA,0.236385445,8.184109904,2.315597789,0.030827808,0.140094652,-3.882747871
7915347,CITED4,0.221134609,7.49627189,1.812477732,0.084300855,0.234087715,-4.748402764
7915351,SLFNL1,0.173904029,7.640218339,1.373015785,0.184297271,0.362707512,-5.376637203
7915363,SCMH1,-0.031920115,10.09165231,-0.127199126,0.899998393,0.94393709,-6.280781089
7915385,EDN2,0.286268524,7.544874962,2.692034274,0.013682378,0.097204375,-3.156695757
7915392,HIVEP3,-0.482059669,7.482231,-2.316624428,0.030761482,0.140003425,-3.880848569
7915404,GUCA2A,0.358479565,7.253583824,3.492964323,0.002179162,0.043975482,-1.467758811
7915408,FOXJ3,-0.179721752,11.40019769,-1.617768834,0.120702929,0.286134518,-5.043292955
7915425,ZMYND12,-0.038024033,6.575212002,-0.195776588,0.846675549,0.911888276,-6.269584061
7915435,CLDN19,0.407789526,8.202039917,3.004868601,0.006769138,0.071987222,-2.515540713
7915444,P3H1,-0.233061831,8.774139757,-2.108261405,0.04725123,0.17364623,-4.255930527
7915466,NA,0.082001763,7.407578714,0.730579179,0.47314539,0.639743444,-6.022283338
7915468,SVBP,-0.593689759,8.749805335,-1.885714605,0.073307111,0.218093896,-4.631222628
7915472,SLC2A1,-0.500606017,10.41929328,-2.243387724,0.035836575,0.151584237,-4.015104171
7915485,EBNA1BP2,-0.504089025,9.298256129,-1.946859716,0.065112892,0.204072286,-4.530917521
7915498,NA,-0.011356372,5.779778878,-0.078535967,0.938148625,0.966047383,-6.28584639
7915500,C1orf210,0.30808501,6.978748718,2.328971579,0.029974021,0.138501941,-3.857968324
7915504,ELOVL1,-0.282907679,10.9112363,-1.401843186,0.175636019,0.352808429,-5.339673555
7915516,MED8,-0.358290322,8.756390618,-1.584460578,0.128100958,0.294607514,-5.091189444
7915529,HYI,0.082158883,8.470477216,0.857232101,0.401037582,0.577769117,-5.923581025
7915543,SLC6A9,0.174322097,7.860621629,0.834270016,0.413561084,0.589458646,-5.942570122
7915561,NA,0.068054771,3.854497228,0.602921479,0.553046347,0.704305982,-6.106586262
7915563,NA,-0.475557226,7.236748347,-2.526715895,0.019651036,0.113014161,-3.482493744
7915565,NA,-0.017016194,3.640922967,-0.127165771,0.900024468,0.94393709,-6.280785381
7915567,ERI3,-0.222803457,9.018039337,-1.624891533,0.11916833,0.283850625,-5.032951055
7915578,TMEM53,0.049142775,9.001898204,0.180711515,0.858334498,0.918451742,-6.2724502
7915590,RNU5F-1,-0.436990382,4.074342986,-1.351495307,0.190981696,0.369329628,-5.403816469
7915592,RNU5D-1,-0.655388833,4.787413982,-0.840474415,0.410152926,0.58611739,-5.937486603
7915594,NA,-0.141531965,9.024757013,-1.639666,0.116037406,0.279231177,-5.011388113
7915598,BEST4,0.0225894,6.739535187,0.211160861,0.834806648,0.904447825,-6.266421409
7915609,TCTEX1D4,0.068619427,6.577171392,0.565612245,0.577678537,0.72410295,-6.128288907
7915612,PTCH2,-0.808361027,5.861523692,-1.249892247,0.225151142,0.406598197,-5.52724597
7915614,PTCH2,0.074688319,7.749161566,0.636214805,0.531541148,0.687249081,-6.086091862
7915640,EIF2B3,-0.590504082,8.037342026,-3.887492482,0.00085573,0.029526663,-0.594904794
7915657,NA,0.026546983,5.392566055,0.245733019,0.808285411,0.886789589,-6.25844601
7915659,HECTD3,-0.283466152,9.469094225,-1.725275185,0.099232238,0.256032638,-4.883547115
7915682,ZSWIM5,-0.461476709,7.432140398,-1.964277263,0.06293194,0.200091205,-4.501944888
7915695,MUTYH,0.085851485,7.893223968,0.915057799,0.370596314,0.54940986,-5.873645438
7915718,TESK2,-0.09426252,8.578634316,-0.89811761,0.379350943,0.557265126,-5.888586064
7915731,NA,-0.135053733,6.084988726,-0.947411648,0.354253056,0.534253638,-5.844398131
7915733,PRDX1,-0.503624604,10.1086594,-2.401861187,0.02569208,0.128371725,-3.721505628
7915743,CCDC17,-0.426518901,8.084325938,-2.018947974,0.056501401,0.189194784,-4.409881429
7915758,GPBP1L1,-0.249946428,11.07794957,-1.317403374,0.201960888,0.381283194,-5.446138204
7915775,IPP,-0.17357721,6.957970829,-1.045104165,0.307909822,0.489495028,-5.750488048
7915787,PIK3R3,-0.326455318,7.455943277,-1.188666757,0.247899137,0.430718929,-5.597635249
7915801,POMGNT1,-0.19075298,8.775011978,-1.023045944,0.317979909,0.498764699,-5.772419704
7915827,LRRC41,-0.301125053,10.57321171,-1.770421773,0.091240188,0.245100811,-4.814186737
7915841,KNCN,0.233756604,8.077388286,1.723476708,0.099562666,0.256411022,-4.886282789
7915846,MKNK1,0.039966658,10.14904064,0.325127108,0.748316357,0.845620878,-6.235596635
7915861,NA,0.824084861,8.253242723,2.714748064,0.013010923,0.095563139,-3.111169836
7915870,ATPAF1,-0.099296246,7.748786419,-1.12224323,0.274483997,0.456995056,-5.67051358
7915882,EFCAB14,-0.024792692,10.21698846,-0.239083284,0.81336935,0.890113531,-6.260073272
7915896,CYP4Z2P,0.019940747,4.908155436,0.073621456,0.942011507,0.967972072,-6.286224819
7915902,CYP4A11,0.235098162,6.007749688,0.913300876,0.371497984,0.5502566,-5.875206932
7915910,PDZK1IP1,0.608529152,8.174093166,3.135902949,0.005010999,0.064205283,-2.239047977
7915919,TAL1,-0.012105362,9.776880601,-0.051622606,0.95931951,0.978047139,-6.287619282
7915926,STIL,-1.291154511,9.323927209,-3.517291338,0.002057831,0.042611684,-1.414443935
7915949,TRABD2B,0.120188804,7.469241537,1.158600959,0.259683653,0.442308384,-5.631077036
7915951,NA,0.042658642,4.461371874,0.328477294,0.745818438,0.843873744,-6.234493999
7915955,SPATA6,-0.694495564,8.542714121,-1.819541185,0.083181413,0.232581095,-4.737245052
7915971,AGBL4,0.159641811,5.964703413,1.31786846,0.201807853,0.381102318,-5.445566949
7915982,BEND5,-0.474114183,7.306817736,-1.627295906,0.11865402,0.28325372,-5.029452121
7915991,DMRTA2,0.347544101,7.066802429,3.229063816,0.004039266,0.058197934,-2.040109436
7915995,FAF1,-0.530760633,9.749259017,-3.890669953,0.00084928,0.029372837,-0.587818955
7916016,NA,-0.339743308,8.371063347,-1.209463735,0.239985571,0.421922994,-5.574067797
