,Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B, -log10
7892776,NA,0.114537894,12.0783125,0.941560688,0.355499693,0.999903525,-4.77447386,0.44916077
7892777,NA,-0.006527794,7.353296122,-0.036338915,0.971303048,0.999903525,-5.038839008,0.012645248
7892778,NA,0.030136212,9.243604617,0.307008856,0.761399769,0.999903525,-5.010461725,0.118387259
7892779,NA,-0.412504737,6.498939385,-1.960355436,0.061280492,0.999903525,-3.977987054,1.212677757
7892780,NA,-0.08187594,5.77408939,-0.594343783,0.557665895,0.999903525,-4.932162841,0.253625915
7892781,NA,0.021315232,8.171912498,0.092038948,0.92740655,0.999903525,-5.036650236,0.032729841
7892782,NA,0.027476187,13.04725115,0.27863875,0.782832313,0.999903525,-5.015524074,0.106331256
7892783,NA,0.11766273,10.42144803,1.01396711,0.320389472,0.999903525,-4.733384732,0.494321763
7892784,NA,-0.12938222,6.462695494,-0.677919793,0.504099033,0.999903525,-4.900345907,0.297484136
7892785,NA,-0.079750688,6.50559869,-0.29910611,0.767351328,0.999903525,-5.011920681,0.115005751
7892786,NA,-0.127906158,10.15437803,-0.786704545,0.438908409,0.999903525,-4.85302391,0.357626098
7892787,NA,0.24502576,5.459014354,1.119265221,0.273750953,0.999903525,-4.668852883,0.56264436
7892788,NA,0.074882346,10.44977129,1.374006252,0.181732012,0.999903525,-4.490596003,0.740568565
7892789,NA,-0.197992119,8.080823626,-1.659450758,0.109619878,0.999903525,-4.257122298,0.960110686
7892790,NA,-0.280245738,4.449198417,-1.859500038,0.074860009,0.999903525,-4.074940729,1.125750125
7892791,NA,-0.046303565,11.72783703,-0.287458234,0.776149863,0.999903525,-5.014002364,0.110054415
7892792,NA,-0.248488488,7.052248442,-1.889262096,0.070603921,0.999903525,-4.046666973,1.15117118
7892793,NA,-0.063468285,4.799457939,-0.508162511,0.615829883,0.999903525,-4.96075536,0.210539241
7892794,NA,-0.132881155,6.071495779,-0.977108316,0.337951409,0.999903525,-4.75464149,0.471145739
7892795,NA,0.023642139,7.844240569,0.129849963,0.897732614,0.999903525,-5.034083289,0.046852997
7892796,NA,0.014169996,13.437385,0.231397885,0.818904293,0.999903525,-5.022873878,0.086766852
7892797,NA,-0.006785136,8.138960289,-0.092512018,0.927034531,0.999903525,-5.036623518,0.032904089
7892798,NA,-0.148472895,5.298843564,-0.799666341,0.431497443,0.999903525,-4.846947377,0.365021774
7892799,NA,0.03883623,4.483932213,0.213988205,0.832305897,0.999903525,-5.025241306,0.079717028
7892800,NA,0.007855942,5.499951803,0.036673306,0.971039101,0.999903525,-5.038831533,0.012763282
7892801,NA,-0.020651368,3.663263452,-0.305247588,0.762724899,0.999903525,-5.010790139,0.117632076
7892802,NA,-0.082307489,10.4388924,-0.810573434,0.425321289,0.999903525,-4.841762671,0.371282879
7892803,NA,-0.015295816,13.39491414,-0.291696577,0.772944717,0.999903525,-5.013254372,0.111851567
7892804,NA,-0.028757684,5.307759286,-0.319615646,0.751936675,0.999903525,-5.008056451,0.123818732
7892805,NA,0.169560101,4.880871973,0.86156171,0.397182961,0.999903525,-4.816665537,0.401009391
7892806,NA,-0.35447517,4.718786449,-1.691397908,0.103291444,0.999903525,-4.228988788,0.985935651
7892807,NA,-0.136893435,7.737196945,-1.107732728,0.278605749,0.999903525,-4.676191078,0.555009926
7892808,NA,-0.02576227,10.23009805,-0.299758089,0.766859765,0.999903525,-5.011801741,0.115284048
7892809,NA,-0.091297426,3.675556572,-0.597453095,0.555621432,0.999903525,-4.931050809,0.255221011
7892810,NA,-0.030495525,6.441057703,-0.189224585,0.851456922,0.999903525,-5.028291425,0.06983732
7892811,NA,-0.08517345,4.183990447,-0.4823819,0.633765109,0.999903525,-4.968466188,0.198071674
7892812,NA,0.022699883,7.685615847,0.200166653,0.842982622,0.999903525,-5.026989684,0.074181378
7892813,NA,-0.105111806,5.768396582,-0.617662377,0.542428623,0.999903525,-4.923687478,0.265657402
7892814,NA,-0.101307207,11.20028227,-0.829299532,0.414846215,0.999903525,-4.832709547,0.382112868
7892815,NA,0.007818971,3.54864983,0.254889585,0.80091025,0.999903525,-5.019387935,0.096416148
7892816,NA,0.03157617,11.37059844,0.125609113,0.901054092,0.999903525,-5.034414685,0.045249137
7892817,NA,-0.016405993,13.93751188,-0.385682909,0.703020142,0.999903525,-4.993890648,0.153032232
7892818,NA,0.154299189,4.425524034,0.992857872,0.330368415,0.999903525,-4.745644404,0.48100148
7892819,NA,-0.552577302,6.015857029,-1.59190764,0.124073207,0.999903525,-4.315331085,0.906321992
7892820,NA,-0.059677272,11.68468026,-0.554902266,0.583932221,0.999903525,-4.945784088,0.23363756
7892821,NA,0.026957658,3.60469973,0.205675513,0.838723401,0.999903525,-5.026306752,0.07638124
7892822,NA,0.049105383,6.317107819,0.36748626,0.716373915,0.999903525,-4.998053212,0.144860236
7892823,NA,0.093503281,8.179413709,0.85029508,0.403295962,0.999903525,-4.822332455,0.394376126
7892824,NA,0.135123995,8.154055627,1.057648349,0.300409784,0.999903525,-4.707292299,0.522285927
7892825,NA,-0.1572687,4.69855596,-1.141813672,0.264436743,0.999903525,-4.654316064,0.577678201
7892826,NA,-0.064044897,7.381148149,-0.315044217,0.755363665,0.999903525,-5.008939702,0.12184391
7892827,NA,0.053083847,13.33087954,0.482814138,0.633462474,0.999903525,-4.968340128,0.198279107
7892828,NA,-0.024599438,4.19546141,-0.19330488,0.84829467,0.999903525,-5.027814523,0.071453262
7892829,NA,-0.071304072,12.4089588,-0.47420217,0.63950442,0.999903525,-4.970831046,0.19415645
7892830,NA,-0.045627612,11.63664181,-0.560657504,0.5800616,0.999903525,-4.943852644,0.236525884
7892831,NA,-0.031517567,10.48005646,-0.284205243,0.778612611,0.999903525,-5.014569102,0.108678566
7892832,NA,-0.093463934,10.42242357,-0.581974721,0.565837196,0.999903525,-4.936531374,0.247308507
7892833,NA,0.154267895,3.782754915,1.431587357,0.164744938,0.999903525,-4.446219636,0.783187921
7892834,NA,-0.166250288,5.481318958,-0.837430542,0.410348677,0.999903525,-4.828719153,0.386846962
7892835,NA,-0.008249592,12.76995552,-0.104182709,0.917862348,0.999903525,-5.035921052,0.037222445
7892836,NA,-0.108216046,12.04583352,-0.931033125,0.360811868,0.999903525,-4.780220182,0.442719186
7892837,NA,0.090532432,11.67064131,1.449542216,0.159715312,0.999903525,-4.432090361,0.796653446
7892838,NA,0.09229034,11.71582775,0.968071987,0.342355344,0.999903525,-4.759745466,0.465522889
7892839,NA,-0.018264107,4.243133034,-0.142142073,0.888116261,0.999903525,-5.033060701,0.051530178
7892840,NA,0.005263423,8.186370797,0.049431547,0.960971355,0.999903525,-5.038495217,0.017289558
7892841,NA,0.175248513,10.76878764,2.213002165,0.036330993,0.999903525,-3.722027584,1.439722732
7892842,NA,0.004853066,5.937567439,0.028036122,0.977857738,0.999903525,-5.039002649,0.009724323
7892843,NA,0.017784214,6.235720831,0.110804184,0.912663495,0.999903525,-5.035485483,0.03968932
7892844,NA,-0.133145333,4.172596045,-0.776400276,0.444854952,0.999903525,-4.857788606,0.351781571
7892845,NA,0.083385446,9.063455417,0.555397084,0.583598936,0.999903525,-4.945618784,0.233885509
7892846,NA,-0.039840683,13.03439224,-0.653696526,0.519323142,0.999903525,-4.909977716,0.284562324
7892847,NA,-0.167903832,10.06251442,-1.293765786,0.207666587,0.999903525,-4.54999248,0.682633375
7892848,NA,0.009166865,11.36940404,0.078347391,0.938180458,0.999903525,-5.037364211,0.027713618
7892849,NA,0.02650862,5.250575526,0.15690885,0.876587131,0.999903525,-5.03171033,0.057204909
7892850,NA,-0.138585484,8.263656322,-0.77890855,0.443402964,0.999903525,-4.856634171,0.353201408
7892851,NA,0.149074376,7.586317135,1.550592799,0.133668164,0.999903525,-4.350060928,0.873972017
7892852,NA,-0.002859587,7.178653355,-0.023237837,0.981646527,0.999903525,-5.039077975,0.008044866
7892853,NA,-0.068388131,12.74498372,-0.941171354,0.355695213,0.999903525,-4.774687411,0.44892198
7892854,NA,-0.89089584,5.705409059,-3.316032259,0.002812266,0.999903525,-2.466367367,2.550943604
7892855,NA,-0.123373536,6.640087558,-0.937379734,0.357603091,0.999903525,-4.776762959,0.446598736
7892856,NA,-0.038911402,7.063111178,-0.124857457,0.901642991,0.999903525,-5.034472276,0.044965389
7892857,NA,-0.169122991,11.40560935,-0.931106324,0.360774751,0.999903525,-4.780180429,0.442763864
7892858,NA,0.000887344,3.384502531,0.004880008,0.996145376,0.999903525,-5.039236016,0.001677277
7892859,NA,0.098402606,8.388207695,1.181647812,0.248552937,0.999903525,-4.6280298,0.604581101
7892860,NA,-0.120860442,6.657217698,-1.461832359,0.156344111,0.999903525,-4.422340041,0.805918473
7892861,NA,-0.200231088,11.49921233,-2.281940926,0.031345187,0.999903525,-3.64930137,1.503829135
7892862,NA,-0.026632193,11.9351676,-0.175614547,0.862022832,0.999903525,-5.029808872,0.064481231
7892863,NA,0.110891816,8.117353819,0.942713435,0.354921217,0.999903525,-4.773841108,0.449868038
7892864,NA,-0.219963798,6.803647628,-1.144790352,0.263224674,0.999903525,-4.652378414,0.579673404
7892865,NA,0.073195012,11.59039927,0.425296521,0.674288341,0.999903525,-4.98414596,0.17115435
7892866,NA,-0.254668136,5.639713165,-1.110327098,0.277508219,0.999903525,-4.674545995,0.55672415
7892867,NA,-0.223901319,5.061973328,-0.867254975,0.394116608,0.999903525,-4.813775891,0.404375264
7892868,NA,-0.013418682,13.60515913,-0.312477533,0.757290038,0.999903525,-5.009430099,0.120737756
7892869,NA,-0.046634758,10.24580676,-0.424821489,0.67463002,0.999903525,-4.984268344,0.170934337
7892870,NA,0.036973359,9.958913248,0.233720908,0.817120222,0.999903525,-5.022544073,0.087714041
7892871,NA,-0.104255603,9.366964042,-0.824970201,0.417253487,0.999903525,-4.834819552,0.379600025
7892872,NA,0.090482232,9.474890719,0.519329054,0.608135538,0.999903525,-4.957294553,0.215999617
7892873,NA,0.075485112,5.495339372,0.235695543,0.8156045,0.999903525,-5.022261155,0.088520387
7892874,NA,-0.083429619,6.623195005,-0.588960121,0.561214974,0.999903525,-4.934075106,0.25087075
7892875,NA,0.033308515,7.416844598,0.30918341,0.759764721,0.999903525,-5.010053669,0.119320876
7892876,NA,-0.134994231,7.539655569,-0.798486869,0.432168612,0.999903525,-4.847504134,0.364346779
7892877,NA,0.010385075,6.10188529,0.054664176,0.95684401,0.999903525,-5.038328469,0.019158858
7892878,NA,0.050667147,7.886095315,0.325473505,0.747552894,0.999903525,-5.006906267,0.126358073
7892879,NA,-0.162741943,5.196551919,-0.482049316,0.633998014,0.999903525,-4.968563111,0.197912103
7892880,NA,0.020462059,11.79740545,0.279367454,0.782279527,0.999903525,-5.015400124,0.106638036
7892881,NA,-0.156339599,6.471761264,-0.975425602,0.338768556,0.999903525,-4.755595151,0.470096907
7892882,NA,0.078313081,11.84286758,0.489248716,0.628964976,0.999903525,-4.966450508,0.201373538
7892883,NA,0.142077435,5.982254804,0.429191431,0.671489516,0.999903525,-4.983137448,0.172960764
7892884,NA,0.018139818,12.032467,0.236594253,0.814914897,0.999903525,-5.022131608,0.088887743
7892885,NA,0.109502564,6.214402603,0.898030423,0.377805595,0.999903525,-4.797854523,0.422731615
7892886,NA,0.012860597,6.627692237,0.085974878,0.932176759,0.999903525,-5.036980604,0.030501729
7892887,NA,-0.136912354,5.044376367,-1.031506233,0.312258799,0.999903525,-4.723024642,0.505485315
7892888,NA,-0.160702087,8.072419756,-1.127540685,0.270305269,0.999903525,-4.663546743,0.568145489
7892889,NA,0.049218364,12.97891929,0.532156011,0.599353621,0.999903525,-4.953229171,0.222316867
7892890,NA,-0.032678542,12.32404984,-0.329712428,0.744386044,0.999903525,-5.006061089,0.128201778
7892891,NA,-0.031056544,13.16924918,-0.275728716,0.785040987,0.999903525,-5.016015859,0.105107668
7892892,NA,-0.057901087,6.664420539,-0.331897689,0.742755247,0.999903525,-5.005621161,0.129154272
7892893,NA,-0.004476055,9.99386045,-0.034216949,0.97297807,0.999903525,-5.038884845,0.011896948
7892894,NA,-0.001097184,12.23477956,-0.012714954,0.989956945,0.999903525,-5.039193808,0.004383693
7892895,NA,-0.061570694,6.052679926,-0.3485675,0.730355865,0.999903525,-5.002170873,0.136465479
7892896,NA,0.053623983,11.17770783,0.541965202,0.592679209,0.999903525,-4.950055463,0.227180307
7892897,NA,0.095050495,8.118062607,0.542968994,0.59199825,0.999903525,-4.94972753,0.227679577
7892898,NA,0.016380829,8.80676462,0.190040757,0.850824179,0.999903525,-5.028196842,0.070160177
7892899,NA,0.044368679,12.46658502,0.295207199,0.770292999,0.999903525,-5.0126266,0.113344049
7892900,NA,0.040224894,13.07449369,0.540079021,0.593959801,0.999903525,-4.950670081,0.226242947
7892901,NA,0.022094498,12.62366896,0.221779924,0.826301336,0.999903525,-5.024204514,0.082861545
7892902,NA,-0.043948089,13.33195431,-0.490156332,0.62833176,0.999903525,-4.966182012,0.201810988
7892903,NA,-0.095107231,9.052225531,-0.484369462,0.632374041,0.999903525,-4.967885613,0.199025966
7892904,NA,-0.231619819,6.620444885,-1.279873477,0.212433366,0.999903525,-4.559979997,0.672777269
7892905,NA,0.140710774,4.710022838,1.04442732,0.30636197,0.999903525,-4.715292037,0.513765146
7892906,NA,-0.016877043,13.77653194,-0.351990234,0.727819058,0.999903525,-5.001441808,0.137976577
7892907,NA,-0.069943453,12.88463861,-1.179058086,0.249563595,0.999903525,-4.629762053,0.602818767
7892908,NA,0.076508739,7.260677853,0.69667465,0.49248546,0.999903525,-4.892660304,0.307606587
7892909,NA,-0.043822539,8.445968595,-0.137468011,0.891770893,0.999903525,-5.033460407,0.049746707
7892910,NA,0.161726167,6.288101384,0.4006693,0.69209459,0.999903525,-4.990313987,0.159834546
7892911,NA,0.051498657,7.926219,0.483592765,0.632917476,0.999903525,-4.968112766,0.198652913
7892912,NA,0.007512753,6.674210482,0.040983012,0.967637606,0.999903525,-5.038729071,0.014287262
7892913,NA,0.327461756,7.440044614,2.148122344,0.041667038,0.999903525,-3.789405722,1.380207371
7892914,NA,0.047936869,5.946922858,0.228112744,0.821428964,0.999903525,-5.023334688,0.085429988
7892915,NA,-0.261146187,10.75227988,-1.715296562,0.098761307,0.999903525,-4.20769685,1.005413171
7892916,NA,0.042191452,7.824486831,0.682374926,0.501326457,0.999903525,-4.89853822,0.299879375
7892917,NA,-0.452890151,5.899858379,-3.225967929,0.003509654,0.999903525,-2.573394648,2.454735696
7892918,NA,-0.144817957,7.874621386,-1.018314709,0.318360466,0.999903525,-4.730831337,0.497080868
7892919,NA,-0.040618356,11.43099069,-0.364219772,0.718780984,0.999903525,-4.998779473,0.143403421
7892920,NA,0.056880414,11.38566444,0.514247482,0.611631378,0.999903525,-4.958878516,0.213510242
7892921,NA,0.087471449,4.097852642,0.767771247,0.449872056,0.999903525,-4.861733577,0.346910982
7892922,NA,-0.246981412,5.989798813,-0.968972218,0.341914869,0.999903525,-4.759238896,0.466082012
7892923,NA,0.028658965,3.382292787,0.293775148,0.771374344,0.999903525,-5.012883579,0.11273481
7892924,NA,0.040704452,11.89142422,0.322402646,0.749849929,0.999903525,-5.007511801,0.125025645
7892925,NA,0.07503371,10.29060556,0.609778974,0.547555216,0.999903525,-4.92658775,0.26157208
7892926,NA,-0.000412623,10.19841092,-0.002308063,0.9981769,0.999903525,-5.039241677,0.000792485
7892927,NA,0.114008344,5.358825423,0.709057477,0.484901817,0.999903525,-4.887477239,0.314346189
7892928,NA,0.005223156,11.48609858,0.051349081,0.959458725,0.999903525,-5.038436057,0.017973703
7892929,NA,-0.04723296,5.010748851,-0.287360142,0.776224091,0.999903525,-5.014019547,0.110012883
7892930,NA,0.004753221,12.38193358,0.053832062,0.957500278,0.999903525,-5.038356107,0.018861091
7892931,NA,0.174389899,7.602272898,1.64293891,0.113016266,0.999903525,-4.271513252,0.946859046
7892932,NA,0.014813093,9.855105205,0.07341703,0.942063221,0.999903525,-5.037593236,0.025919951
7892933,NA,0.178794276,9.053162016,1.468946712,0.154418956,0.999903525,-4.416666834,0.811299388
7892934,NA,0.203533513,7.159235209,1.704350073,0.100814972,0.999903525,-4.217475265,0.996474966
7892935,NA,-0.113385916,11.10740012,-0.953539443,0.34951926,0.999903525,-4.767864595,0.456528888
7892936,NA,0.039847422,6.882352676,0.333190894,0.741790742,0.999903525,-5.005359466,0.129718591
7892937,NA,-0.249851482,9.419722424,-1.353443698,0.188122462,0.999903525,-4.506091581,0.725559346
7892938,NA,-0.021431461,10.12751215,-0.149509881,0.882360553,0.999903525,-5.032403568,0.054353916
7892939,NA,-0.168577799,10.5898754,-1.822147784,0.080514666,0.999903525,-4.110012317,1.094125004
7892940,NA,0.050053943,13.16193364,0.435545771,0.666933759,0.999903525,-4.981472793,0.175917299
7892941,NA,-0.007693133,13.27947352,-0.150007826,0.881971795,0.999903525,-5.032357962,0.054545303
7892942,NA,-0.084635062,6.102242759,-0.402257181,0.690940898,0.999903525,-4.989927177,0.1605591
7892943,NA,0.003872029,3.141031353,0.129450232,0.898045607,0.999903525,-5.034114994,0.046701607
7892944,NA,-0.036923013,11.14352338,-0.413540792,0.68276475,0.999903525,-4.987135245,0.165728909
7892945,NA,-0.056878358,5.39043141,-0.270146955,0.789282595,0.999903525,-5.016944829,0.102767474
7892946,NA,-0.168872876,6.730315632,-1.017971805,0.318520173,0.999903525,-4.73103308,0.496863057
7892947,NA,-0.023762906,12.10631115,-0.265198997,0.793048127,0.999903525,-5.017752561,0.100700456
7892948,NA,0.009879441,11.9005834,0.079351256,0.937390081,0.999903525,-5.037315758,0.028079646
7892949,NA,-0.214068397,7.459749172,-1.24035031,0.226453164,0.999903525,-4.587906351,0.645021607
7892950,NA,-0.121407124,5.254231297,-0.798095785,0.432391297,0.999903525,-4.847688573,0.364123056
7892951,NA,-0.199221067,8.321727054,-0.987245615,0.333057062,0.999903525,-4.748865189,0.477481353
7892952,NA,-0.372796478,8.362509876,-2.612803007,0.015034055,0.999903525,-3.286336889,1.822923865
7892953,NA,-0.081965654,8.335479693,-0.421786364,0.676814794,0.999903525,-4.985047132,0.169530157
7892954,NA,-0.263326361,11.25378468,-2.188896678,0.038236981,0.999903525,-3.747185509,1.417516405
7892955,NA,0.009273098,11.33563679,0.065521235,0.94828433,0.999903525,-5.037929031,0.023061426
7892956,NA,0.020930914,12.5878686,0.203286495,0.840569882,0.999903525,-5.026605184,0.075426175
7892957,NA,-0.113635411,7.056646558,-1.116428355,0.274939453,0.999903525,-4.670664089,0.560762936
7892958,NA,-0.154548671,8.189681745,-0.977137859,0.337937075,0.999903525,-4.754624733,0.471164159
7892959,NA,0.060955811,8.367201545,0.352884604,0.727156704,0.999903525,-5.001250143,0.138371988
7892960,NA,0.078989958,10.66567334,0.742752199,0.464609749,0.999903525,-4.872938386,0.332911682
7892961,NA,-0.153489376,8.784843042,-0.633175955,0.532414789,0.999903525,-4.917876054,0.27374989
7892962,NA,0.024003246,6.100256187,0.080517621,0.936471844,0.999903525,-5.037258686,0.028505276
7892963,NA,-0.327131979,6.306988913,-2.380076475,0.025318326,0.999903525,-3.543906005,1.596565012
7892964,NA,-0.049414526,6.286312241,-0.24937328,0.80512594,0.999903525,-5.020236551,0.094136181
