,ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
8031931,NA,0.27521419,7.424449079,2.011741005,0.066427327,0.193240495,-4.815565895
8031933,RPS5,0.431191511,12.04073857,3.115985116,0.008583351,0.051301356,-2.879125155
8031939,ZNF584,0.002598825,8.524314385,0.028077523,0.978045817,0.989456797,-6.673796223
8031949,ZNF324B,0.165393951,8.269781011,3.248086762,0.006689461,0.043720517,-2.635808923
8031956,ZNF324,0.048636649,8.332702612,0.469281243,0.646988293,0.793472162,-6.55815079
8031962,ZNF446,0.053038278,7.861590169,0.859103409,0.406536542,0.603362926,-6.293128655
8031973,CENPBD1P1,-0.107117161,9.089295613,-0.83236669,0.420896986,0.61556151,-6.315848398
8031981,NA,0.189173953,9.658791625,1.109836929,0.288066046,0.489024938,-6.050148097
8031984,NA,-0.102115619,5.149368514,-1.636990923,0.126668509,0.292088437,-5.385850727
8031990,NA,-0.246407797,9.071980602,-1.630454473,0.12805298,0.293888455,-5.395169864
8031992,NA,-0.478712237,10.7088589,-2.353986829,0.035767364,0.129141827,-4.245161139
8031997,NA,-0.338237521,8.711006837,-1.323803148,0.209383885,0.399373043,-5.803347961
8031999,PLPP2,-0.076417295,8.089271791,-1.345381393,0.20251767,0.392116697,-5.776617441
8032009,MIER2,-0.027855399,8.404663693,-0.253828121,0.803775848,0.891486772,-6.640045049
8032023,THEG,-0.153445251,6.488376735,-1.863555325,0.086157395,0.228351729,-5.048970252
8032034,C2CD4C,-0.097500898,7.835940641,-1.52317509,0.152728004,0.327839675,-5.544610993
8032037,NA,-0.006768799,7.65233817,-0.09531157,0.925585773,0.961302602,-6.669386603
8032051,ODF3L2,-0.037320486,7.849726524,-0.470617277,0.646060013,0.792724661,-6.55749488
8032057,POLRMT,0.106271002,9.153401302,1.883388466,0.083238012,0.223568291,-5.018286303
8032070,NA,0.238607886,6.502546116,3.609015523,0.003395339,0.028365192,-1.969386747
8032076,RNF126,0.257458673,10.04878729,3.730251597,0.002708242,0.02462489,-1.745997008
8032088,PRSS57,0.468380994,10.12369299,1.145705616,0.273483015,0.473983133,-6.01118166
8032094,PLPPR3,0.040381974,8.006803022,0.744195208,0.470585216,0.657851234,-6.386184172
8032106,MED16,-0.031139768,9.682772441,-0.389525924,0.703474713,0.831270045,-6.594028053
8032127,R3HDM4,-0.323470377,10.52268112,-2.749529978,0.017127225,0.080435152,-3.547108618
8032137,TMEM259,-0.083819713,11.4895536,-1.336813298,0.205221688,0.395013512,-5.787269879
8032149,POLR2E,0.278611237,10.74443028,3.078586558,0.0092113,0.053752522,-2.947844419
8032157,SBNO2,-0.123824205,8.975943038,-1.024975301,0.324897014,0.525828391,-6.138261636
8032197,CBARP,0.079229392,8.071803897,1.221628635,0.244497391,0.441727056,-5.925441849
8032208,CIRBP-AS1,-0.019316152,6.502347536,-0.19667653,0.847257847,0.917537253,-6.653678737
8032212,NA,-0.221762009,7.022085851,-3.207970985,0.007215322,0.045927847,-2.709777146
8032214,GAMT,0.182771693,9.419809136,1.637834785,0.126490729,0.291814716,-5.384645879
8032224,C19orf25,0.142776659,8.56134136,2.529451953,0.0258509,0.104727753,-3.939521203
8032232,PCSK4,-0.022549435,7.998228204,-0.242871168,0.812064303,0.897361778,-6.642924506
8032249,ADAMTSL5,-0.053078452,7.248902426,-0.84350607,0.414873652,0.610403783,-6.30646028
8032265,MEX3D,0.1861995,8.288950695,2.009661481,0.06667275,0.193633018,-4.818904908
8032273,NA,-0.00797153,6.152405306,-0.117855434,0.908064132,0.951709519,-6.6668336
8032275,MBD3,0.294436976,8.88707416,3.720007804,0.002760364,0.024854474,-1.764850145
8032284,UQCR11,0.428456709,8.926758642,4.281809923,0.00098417,0.013424788,-0.740951303
8032290,TCF3,0.211981655,9.480922649,3.184007083,0.007549086,0.047297005,-2.753933842
8032312,ATP8B3,-0.069305482,7.361526139,-1.051000001,0.313250547,0.514061285,-6.111859074
8032347,REXO1,0.108445673,9.106854062,1.346517712,0.202161257,0.391699934,-5.7752009
8032365,KLF16,0.153208952,9.798320674,1.491470443,0.160759587,0.338122164,-5.587462034
8032371,ABHD17A,-0.189211675,8.926152246,-2.018947106,0.06558332,0.191555071,-4.803982027
8032375,CSNK1G2-AS1,-0.116826374,7.425192667,-1.523054692,0.152757844,0.327857286,-5.544774884
8032380,BTBD2,0.055802177,11.03228334,0.389268631,0.703660191,0.831270045,-6.594133302
8032392,MKNK2,-0.111409278,9.355499623,-1.017342962,0.328372013,0.529661529,-6.145899249
8032410,MOB3A,-0.1022714,10.70495585,-1.059667582,0.309440988,0.510416279,-6.102942968
8032418,AP3D1,-0.060807601,10.75174393,-0.651188286,0.526773451,0.702188862,-6.452544828
8032455,PLEKHJ1,0.211090934,9.345530583,3.122948068,0.008471261,0.050824062,-2.866321474
8032465,JSRP1,0.047389021,8.808967762,0.619826391,0.54655993,0.717788356,-6.47306385
8032473,PEAK3,-0.108334838,7.554057588,-1.300598359,0.21697783,0.409262493,-5.831731486
8032478,LINGO3,0.021668233,8.016187213,0.297946415,0.770662563,0.87302664,-6.627180861
8032480,LSM7,0.187649954,8.691412539,1.766403653,0.101839554,0.254308658,-5.196602511
8032484,TIMM13,0.189331887,8.409395033,2.034594968,0.063784651,0.188316857,-4.778757459
8032491,LMNB2,0.264716201,10.30974665,2.194514839,0.047858876,0.155864337,-4.515766023
8032507,NA,-0.054958789,4.11785414,-0.740361243,0.472825933,0.659725323,-6.38908038
8032509,NA,-0.078346473,8.939931835,-0.274457899,0.788238243,0.883087826,-6.63428266
8032518,DIRAS1,-0.037542697,8.481306505,-0.518322813,0.613329446,0.769307261,-6.532900167
8032525,SLC39A3,0.227046526,9.638456356,2.527583349,0.025940939,0.104964811,-3.942813609
8032530,SGTA,0.232803043,10.31315433,2.86810522,0.013702121,0.06975073,-3.332522968
8032544,ZNF77,-0.043970874,7.291237247,-0.594677559,0.562721253,0.730616879,-6.488830221
8032553,TLE2,0.036317469,7.65970499,0.509714925,0.619174365,0.773889384,-6.537506359
8032576,TLE5,-0.031704077,10.17900493,-0.368746981,0.718516757,0.841055087,-6.602309126
8032588,SMIM24,-0.148941284,8.54831811,-1.035803946,0.320013019,0.520897217,-6.127343169
8032595,DOHH,-0.07208719,8.236090973,-0.976682769,0.34734073,0.547941645,-6.1857709
8032601,RAX2,-0.084346528,7.797583406,-1.076931796,0.301955812,0.503246307,-6.085002684
8032608,MFSD12,-0.340636038,8.835782923,-2.224183448,0.045349788,0.150668503,-4.466008066
8032623,TBXA2R,-0.300146594,8.568933521,-0.774290083,0.453226832,0.643186883,-6.36297733
8032637,CACTIN,0.193117008,8.755911041,1.864875124,0.085960275,0.227997636,-5.046933957
8032650,PIP5K1C,-0.174688765,9.263571461,-2.250216086,0.043251152,0.146089286,-4.4221183
8032670,APBA3,0.060869772,8.089350629,0.403614873,0.693348876,0.825016529,-6.588161344
8032682,MATK,0.308062835,8.614905109,1.439346806,0.174741598,0.356430469,-5.656546001
8032699,ZFR2,0.002032457,7.355160554,0.034681576,0.972884045,0.98714198,-6.673575848
8032718,DAPK3,-0.109261796,8.743716473,-1.14962747,0.271923482,0.472238887,-6.006860365
8032730,EEF2,-0.068629389,13.00534958,-0.819665808,0.427834718,0.621894379,-6.326416463
8032749,SNORD37,0.37481006,6.861920272,2.579992935,0.023527465,0.098640742,-3.850195535
8032751,NA,-0.027050675,8.174874574,-0.328638455,0.747896226,0.85918785,-6.617036136
8032755,ZBTB7A,0.206368129,9.184203779,3.355266354,0.005466103,0.038396643,-2.437966056
8032761,MAP2K2,0.06824948,9.906926435,1.10832347,0.288694112,0.489615806,-6.051770079
8032770,SIRT6,0.033214459,8.789677861,0.350258435,0.73200492,0.849371613,-6.609304035
8032782,TMIGD2,-0.408138401,8.020023009,-3.159936702,0.007899947,0.048507249,-2.798261074
8032789,STAP2,0.119111434,6.9069462,1.308317498,0.214427304,0.406431716,-5.822331583
8032804,SH3GL1,0.031207689,9.318375373,0.3248897,0.750664212,0.86100125,-6.618327625
8032815,UBXN6,0.119103983,9.157726911,1.784142972,0.098797694,0.249122818,-5.169986776
8032829,PLIN4,0.032764422,6.830198195,0.438890462,0.668268263,0.80880449,-6.572583866
8032834,LRG1,-0.071822623,7.584262356,-0.676509947,0.511102102,0.690056228,-6.435289052
8032839,SEMA6B,-0.295919354,7.687537738,-1.535708957,0.149648721,0.323893026,-5.527501382
8032863,MYDGF,-0.097422532,9.71561877,-0.794856027,0.441601276,0.633683747,-6.346639119
8032871,DPP9,0.28441124,9.475676538,2.082259846,0.058583938,0.177997025,-4.701340219
8032899,TICAM1,0.166412944,9.142283096,1.009778869,0.331842595,0.533116765,-6.153421017
8032909,PLIN3,0.111245151,9.849731699,1.720538615,0.110095413,0.267348581,-5.264681464
8032922,UHRF1,-0.255200403,7.033114823,-3.244272761,0.006737753,0.043912107,-2.642843836
8032926,PTPRS,-0.075463948,7.520563912,-0.288602309,0.77763922,0.877063012,-6.630074947
8032965,TINCR,-0.139145332,6.203646515,-2.279314438,0.041014445,0.141124106,-4.372813964
8032972,NA,0.459629804,10.17774068,5.063459001,0.00024901,0.005943537,0.630139628
8032974,SAFB2,-0.279756868,9.254148071,-4.925875569,0.000315329,0.006773883,0.39439036
8032996,MICOS13,0.081190718,8.274759417,1.271277488,0.22688994,0.421417657,-5.867051281
8033002,LONP1,0.297066653,8.587145398,2.173912961,0.049677611,0.159749581,-4.550148946
8033023,PRR22,0.078211783,7.961700278,1.22132429,0.244608566,0.441879961,-5.925794201
8033025,DUS3L,0.153780831,9.159288213,1.814064363,0.093851126,0.240863337,-5.124743032
8033043,FUT6,-0.395877021,6.983086126,-5.169633696,0.000207897,0.005349957,0.810292694
8033054,FUT3,-0.208835424,5.989815825,-3.004884757,0.010586356,0.058729404,-3.082986928
8033064,FUT5,-0.229761771,7.000808409,-2.247393011,0.043474208,0.146526541,-4.426888039
8033069,NDUFA11,0.359826363,8.741043759,5.640382479,9.52E-05,0.003490815,1.589647003
8033075,RANBP3,0.089226624,10.055017,1.336311776,0.205380873,0.395155838,-5.787891838
8033097,RFX2,-0.192564499,8.920658407,-1.102402095,0.291161376,0.492315992,-6.058098653
8033118,MLLT1,0.151610687,9.945257875,2.243216493,0.043806202,0.147260486,-4.43393999
8033135,GTF2F1,-0.137295323,10.05061989,-2.228004929,0.045035793,0.149895722,-4.459578512
8033151,ACER1,-0.061970037,6.8412824,-0.731100945,0.478265172,0.664284129,-6.396019225
8033159,PSPN,-0.015250822,7.609540096,-0.262916624,0.796919521,0.888320755,-6.637561249
8033162,KHSRP,0.22946269,11.3239754,2.775328558,0.016316614,0.078070741,-3.500581932
8033179,SLC25A41,-0.049745152,6.476766685,-0.508405454,0.620065912,0.774576428,-6.538200596
8033190,SLC25A23,0.025839959,8.231667468,0.104817449,0.918192061,0.957202287,-6.668375823
8033207,DENND1C,0.061871673,8.766017635,0.233159002,0.819431021,0.902059533,-6.645371626
8033233,TUBB4A,0.061932888,8.371803322,0.165357648,0.871319794,0.931608855,-6.659691814
8033241,CD70,0.154841738,7.802854262,0.701659773,0.495811518,0.67827093,-6.417546656
8033248,TNFSF14,-0.017646449,7.766925761,-0.146374902,0.885971168,0.939975209,-6.662832232
8033257,C3,-0.871882739,8.275545664,-1.925381417,0.077351783,0.213245762,-4.952737478
8033300,GPR108,-0.027535855,10.5136098,-0.190111154,0.85228958,0.920198208,-6.655024962
8033319,SH2D3A,-0.096193731,7.080813237,-1.324139829,0.209275314,0.399373043,-5.802933369
8033330,NA,-0.088609763,3.301110599,-1.394213103,0.187659545,0.372963834,-5.714952457
8033332,ADGRE4P,-0.035591565,6.558519855,-0.268445615,0.79275704,0.88560797,-6.636007967
8033349,FLJ25758,-0.077605147,5.886822496,-0.843863485,0.414681342,0.610229859,-6.306157214
8033352,NA,-0.014276725,6.653174788,-0.16737015,0.869769299,0.930673905,-6.659336547
8033356,NA,-0.086734561,6.869373497,-0.956144048,0.35721533,0.557601558,-6.205382776
8033359,NA,-0.086734561,6.869373497,-0.956144048,0.35721533,0.557601558,-6.205382776
8033362,INSR,0.198985989,8.686768973,1.337252779,0.205082277,0.394946476,-5.786724717
8033385,PEX11G,0.005496994,8.53073626,0.096367332,0.924764227,0.960885152,-6.669279074
8033392,XAB2,-0.063816514,10.1132891,-0.947253585,0.361550793,0.561945421,-6.213760814
8033414,PCP2,-0.003419139,8.079905254,-0.054802935,0.957165948,0.978987497,-6.672618564
8033420,FCER2,0.76038527,7.014107588,3.408897146,0.004941451,0.035961828,-2.338902976
8033433,CLEC4G,-0.071901574,7.713724729,-0.932540832,0.368806689,0.568581174,-6.227476926
8033445,NA,0.022385179,6.176252163,0.293485293,0.773990843,0.875125577,-6.628573916
8033455,PRR36,-0.029649842,8.440721005,-0.389678416,0.703364795,0.831270045,-6.593965643
8033458,NA,-0.04186078,9.598318595,-0.417743035,0.683256332,0.818730835,-6.5820746
8033460,NA,-0.296880659,7.121771111,-2.941087374,0.011940685,0.063614237,-3.199607035
8033462,CTXN1,0.065735127,8.234424559,1.00038068,0.336191723,0.537140939,-6.162700412
8033465,TIMM44,0.038350912,9.068044241,0.385936652,0.706063929,0.832839028,-6.595490155
8033479,ELAVL1,0.071932504,10.58542851,0.932680086,0.368737539,0.568550767,-6.227347977
8033487,FBN3,-0.037318061,6.983305692,-0.532052226,0.604063978,0.761817978,-6.52540073
8033554,CD320,0.551381625,8.575036222,5.18491446,0.000202593,0.005270114,0.836090857
8033564,NDUFA7,0.256575114,9.628569772,3.502386608,0.004145709,0.03216209,-2.16621132
8033571,KANK3,0.044358249,7.496795399,0.617790753,0.547858423,0.719011545,-6.47436288
8033587,PRAM1,-0.177517643,8.454185722,-1.299079074,0.217482703,0.409942919,-5.833576628
8033598,ZNF414,0.165892284,9.568207277,1.678737064,0.118131635,0.279632773,-5.325776301
8033605,MYO1F,-0.178512026,8.929738902,-0.781733132,0.448997122,0.639411513,-6.357109073
8033635,ADAMTS10,-0.613803023,8.708848222,-4.154595348,0.001239593,0.015349475,-0.970606845
8033662,ACTL9,-0.216746436,7.788323256,-2.818608157,0.015040803,0.074154615,-3.422321285
8033667,ZNF558,0.420332489,7.948800819,2.695394289,0.018959041,0.086087255,-3.644415324
8033674,MUC16,-0.152382939,6.663190381,-1.8598947,0.086706278,0.229313657,-5.054613972
8033734,OR7G2,-0.063362091,5.024203728,-0.895440026,0.387553142,0.586162024,-6.261234223
8033736,OR7G1,-0.137908695,5.830429243,-1.507234049,0.156722444,0.333336775,-5.566233641
8033738,OR7G3,-0.126957041,6.093909606,-1.543703583,0.147712538,0.321043366,-5.516538705
8033740,OR7D4,-0.107283537,7.486983356,-0.900912621,0.384747471,0.583641756,-6.256330091
8033742,OR7E18P,-0.227498611,4.499498716,-3.048324964,0.009752884,0.055708779,-3.003382038
8033744,OR7E19P,-0.11098513,6.589415057,-1.162697954,0.266775386,0.466461168,-5.992373043
8033746,ZNF699,0.045185879,6.32261896,0.330839546,0.746272694,0.858359249,-6.616271052
8033754,ZNF266,-0.223387962,9.878094215,-1.041063318,0.317660464,0.518626524,-6.122005456
8033767,ZNF560,-0.010360741,5.59119576,-0.129332693,0.899162405,0.946794627,-6.665326877
8033780,ZNF426,-0.319140356,9.383537877,-2.67804835,0.019585657,0.087900669,-3.67549527
8033789,ZNF121,0.202780517,10.63262716,3.934390179,0.00185564,0.019696282,-1.371439818
8033795,ZNF561,0.26867373,9.462481213,4.190097602,0.001162078,0.014808159,-0.906363355
8033801,ZNF562,0.139111439,8.410284334,1.147521897,0.272759915,0.473181174,-6.009181868
8033809,ZNF846,-0.086354846,6.788311279,-0.414426778,0.685619702,0.820306601,-6.583521613
8033813,FBXL12,-0.123846747,9.332568233,-0.916693981,0.376735118,0.575974527,-6.242041802
8033818,OLFM2,-0.424426585,8.360347603,-1.988566434,0.069210144,0.198423468,-4.852678256
8033825,COL5A3,-0.074774199,7.886087154,-1.094122992,0.294637704,0.495411789,-6.0669005
8033892,ANGPTL6,0.025546954,8.219591071,0.251793489,0.805313116,0.892656574,-6.640589252
8033899,EIF3G,0.027456654,11.33031155,0.422860201,0.679616369,0.816407614,-6.579819794
8033912,DNMT1,0.406983868,10.68899282,3.554917081,0.003756999,0.030245843,-2.069217162
8033956,S1PR2,-0.094008962,8.288499025,-0.852345775,0.410134765,0.60651347,-6.298931283
8033960,FDX2,-0.027699735,8.678476468,-0.308029726,0.763157343,0.868907975,-6.623955903
8033969,RAVER1,0.117934455,9.634019294,2.121390939,0.054612642,0.170170049,-4.63715269
8033987,ICAM3,-0.232294059,9.730807949,-0.552956957,0.590093332,0.751111558,-6.513622852
8033996,TYK2,0.070056,9.796543574,0.423809318,0.678942159,0.815833167,-6.579398648
8034021,NA,-0.144346648,10.58884777,-1.735793089,0.107285761,0.263211132,-5.242158204
8034034,KEAP1,0.064945015,9.736015546,0.80566337,0.435569662,0.62867441,-6.337898648
8034043,S1PR5,-0.003445747,8.343518362,-0.057656326,0.954938336,0.977634417,-6.672447974
8034055,KRI1,-0.100085,8.630316563,-0.484376048,0.636536642,0.785689523,-6.550635657
8034075,CDKN2D,-0.120664688,8.165513027,-0.920698447,0.374720532,0.574080683,-6.238381788
8034084,AP1M2,0.047797819,6.378621836,0.752681385,0.465649066,0.654109143,-6.379725095
8034097,ILF3-DT,0.851196569,7.663070426,6.504452736,2.46E-05,0.001738481,2.934776605
8034099,MIR199A1,-0.025918352,4.402849037,-0.238168678,0.815628873,0.899535845,-6.64412172
8034101,TMED1,0.046828069,7.990925599,0.94927644,0.360561095,0.560983261,-6.211860482
8034108,YIPF2,-0.133064594,9.31511191,-2.064328332,0.060492337,0.181920299,-4.730565579
8034122,SPC24,0.904264167,8.243703595,5.328232235,0.000159237,0.004590583,1.076439898
8034130,KANK2,0.040861454,8.385357537,0.76789666,0.456880187,0.646387916,-6.367977394
8034151,DOCK6,-0.190598317,7.52790363,-0.998858671,0.336899915,0.537686645,-6.16419626
8034199,HSPC102,-0.159770475,7.328018342,-1.148711272,0.272287196,0.472673311,-6.007870942
8034202,RAB3D,-0.325152511,8.210985809,-1.933516152,0.076256469,0.211065891,-4.93995025
8034210,TMEM205,-0.163624648,9.640668832,-0.975831126,0.34774627,0.548321615,-6.186591208
8034217,EPOR,0.603012974,8.711254593,3.798865401,0.00238412,0.02289348,-1.61984438
8034227,RGL3,0.079896819,6.985055203,1.255085716,0.232517394,0.427623953,-5.886291433
8034249,CCDC151,0.122694104,6.959003479,1.960018887,0.072785792,0.204691597,-4.898093573
8034263,ELAVL3,0.082577777,6.419495223,1.274854163,0.225661693,0.420050167,-5.862775735
8034276,ZNF653,0.092615569,7.96797059,1.245428268,0.235926498,0.431649975,-5.897676493
8034286,ECSIT,0.130811124,8.781376486,1.884030977,0.083144958,0.223354391,-5.017289288
8034297,NA,-0.032479616,6.911142296,-0.419659452,0.681892162,0.817813756,-6.581233282
8034299,ELOF1,0.250728264,10.01936901,2.247558612,0.043461094,0.146514532,-4.426608315
8034304,ACP5,-0.090817121,6.749784404,-0.66650267,0.517262646,0.694592823,-6.442181811
8034313,NA,0.158785484,12.78633651,1.961869557,0.072548938,0.204279188,-4.895159659
8034315,ZNF823,0.482940771,7.616445705,4.747159912,0.000430147,0.008203097,0.084406923
8034320,ZNF433,-0.344798198,6.900501825,-3.943260291,0.001825558,0.019501317,-1.355222551
8034326,NA,-0.611348103,5.923430182,-2.906716093,0.012740347,0.066356222,-3.26227532
8034330,NA,-0.06466973,5.039230072,-0.759346815,0.461794752,0.650992242,-6.37460505
8034332,NA,0.041359927,2.95207894,0.27669279,0.786560543,0.882089064,-6.633631704
8034334,NA,-0.185614144,6.666052133,-1.863354401,0.08618744,0.228395,-5.049280183
8034342,ZNF625-ZNF20,-0.35970724,9.807837947,-3.805083791,0.00235678,0.022759198,-1.608423078
8034344,NA,0.153725614,7.582718909,1.739040739,0.106695888,0.262401431,-5.237347553
8034349,NA,-0.230521876,7.503234132,-2.635521627,0.021208947,0.092494343,-3.751476969
8034370,ZNF563,0.530866688,7.196702683,2.929825062,0.01219706,0.064495077,-3.22015457
8034379,ZNF442,0.071632465,8.355740233,0.425507797,0.677736355,0.815077904,-6.578642702
8034390,ZNF799,0.347029351,7.967449176,3.924767274,0.001888851,0.019865154,-1.389039503
8034393,ZNF443,0.34965557,4.982203623,2.254057478,0.04294938,0.145496542,-4.415624132
8034395,ZNF709,0.254809366,6.400275547,1.618997486,0.130511553,0.297320961,-5.411446513
